filename,label,writer_id,folder,source_relative,simple_relative,full_relative,fixed_simple_relative,fixed_full_relative,full_roi_valid,full_foreground_pixels,full_threshold,full_roi_left,full_roi_top,full_roi_right,full_roi_bottom
m3_2_01.png,2,m3,2,2/m3_2_01.png,processed_simple/2/m3_2_01.pgm,processed_full/2/m3_2_01.pgm,fixed_input/simple/2/m3_2_01.txt,fixed_input/full/2/m3_2_01.txt,1,5239,127,92,83,312,407
m3_2_02.png,2,m3,2,2/m3_2_02.png,processed_simple/2/m3_2_02.pgm,processed_full/2/m3_2_02.pgm,fixed_input/simple/2/m3_2_02.txt,fixed_input/full/2/m3_2_02.txt,1,5239,127,92,83,312,407
m3_2_03.png,2,m3,2,2/m3_2_03.png,processed_simple/2/m3_2_03.pgm,processed_full/2/m3_2_03.pgm,fixed_input/simple/2/m3_2_03.txt,fixed_input/full/2/m3_2_03.txt,1,4820,127,84,94,304,419
m3_2_04.png,2,m3,2,2/m3_2_04.png,processed_simple/2/m3_2_04.pgm,processed_full/2/m3_2_04.pgm,fixed_input/simple/2/m3_2_04.txt,fixed_input/full/2/m3_2_04.txt,1,4657,127,99,86,308,413
m3_2_05.png,2,m3,2,2/m3_2_05.png,processed_simple/2/m3_2_05.pgm,processed_full/2/m3_2_05.pgm,fixed_input/simple/2/m3_2_05.txt,fixed_input/full/2/m3_2_05.txt,1,4833,127,118,104,353,405
m3_3_01.png,3,m3,3,3/m3_3_01.png,processed_simple/3/m3_3_01.pgm,processed_full/3/m3_3_01.pgm,fixed_input/simple/3/m3_3_01.txt,fixed_input/full/3/m3_3_01.txt,1,5369,127,72,66,261,396
m3_3_02.png,3,m3,3,3/m3_3_02.png,processed_simple/3/m3_3_02.pgm,processed_full/3/m3_3_02.pgm,fixed_input/simple/3/m3_3_02.txt,fixed_input/full/3/m3_3_02.txt,1,5776,127,97,49,290,383
m3_3_03.png,3,m3,3,3/m3_3_03.png,processed_simple/3/m3_3_03.pgm,processed_full/3/m3_3_03.pgm,fixed_input/simple/3/m3_3_03.txt,fixed_input/full/3/m3_3_03.txt,1,5884,127,58,56,281,388
m3_3_04.png,3,m3,3,3/m3_3_04.png,processed_simple/3/m3_3_04.pgm,processed_full/3/m3_3_04.pgm,fixed_input/simple/3/m3_3_04.txt,fixed_input/full/3/m3_3_04.txt,1,5961,127,76,61,283,393
m3_3_05.png,3,m3,3,3/m3_3_05.png,processed_simple/3/m3_3_05.pgm,processed_full/3/m3_3_05.pgm,fixed_input/simple/3/m3_3_05.txt,fixed_input/full/3/m3_3_05.txt,1,6658,127,84,55,322,405
m3_4_01.png,4,m3,4,4/m3_4_01.png,processed_simple/4/m3_4_01.pgm,processed_full/4/m3_4_01.pgm,fixed_input/simple/4/m3_4_01.txt,fixed_input/full/4/m3_4_01.txt,1,5257,127,68,52,294,400
m3_4_02.png,4,m3,4,4/m3_4_02.png,processed_simple/4/m3_4_02.pgm,processed_full/4/m3_4_02.pgm,fixed_input/simple/4/m3_4_02.txt,fixed_input/full/4/m3_4_02.txt,1,5431,127,60,86,293,446
m3_4_03.png,4,m3,4,4/m3_4_03.png,processed_simple/4/m3_4_03.pgm,processed_full/4/m3_4_03.pgm,fixed_input/simple/4/m3_4_03.txt,fixed_input/full/4/m3_4_03.txt,1,5605,127,56,80,309,455
m3_4_04.png,4,m3,4,4/m3_4_04.png,processed_simple/4/m3_4_04.pgm,processed_full/4/m3_4_04.pgm,fixed_input/simple/4/m3_4_04.txt,fixed_input/full/4/m3_4_04.txt,1,6130,127,65,55,328,461
m3_4_05.png,4,m3,4,4/m3_4_05.png,processed_simple/4/m3_4_05.pgm,processed_full/4/m3_4_05.pgm,fixed_input/simple/4/m3_4_05.txt,fixed_input/full/4/m3_4_05.txt,1,5540,127,70,67,315,458
m3_5_01.png,5,m3,5,5/m3_5_01.png,processed_simple/5/m3_5_01.pgm,processed_full/5/m3_5_01.pgm,fixed_input/simple/5/m3_5_01.txt,fixed_input/full/5/m3_5_01.txt,1,4157,127,87,131,287,394
m3_5_02.png,5,m3,5,5/m3_5_02.png,processed_simple/5/m3_5_02.pgm,processed_full/5/m3_5_02.pgm,fixed_input/simple/5/m3_5_02.txt,fixed_input/full/5/m3_5_02.txt,1,4379,127,111,95,316,372
m3_5_03.png,5,m3,5,5/m3_5_03.png,processed_simple/5/m3_5_03.pgm,processed_full/5/m3_5_03.pgm,fixed_input/simple/5/m3_5_03.txt,fixed_input/full/5/m3_5_03.txt,1,5136,127,82,90,307,402
m3_5_04.png,5,m3,5,5/m3_5_04.png,processed_simple/5/m3_5_04.pgm,processed_full/5/m3_5_04.pgm,fixed_input/simple/5/m3_5_04.txt,fixed_input/full/5/m3_5_04.txt,1,5665,127,75,75,316,431
m3_5_05.png,5,m3,5,5/m3_5_05.png,processed_simple/5/m3_5_05.pgm,processed_full/5/m3_5_05.pgm,fixed_input/simple/5/m3_5_05.txt,fixed_input/full/5/m3_5_05.txt,1,6047,127,100,60,337,407
m3_6_01.png,6,m3,6,6/m3_6_01.png,processed_simple/6/m3_6_01.pgm,processed_full/6/m3_6_01.pgm,fixed_input/simple/6/m3_6_01.txt,fixed_input/full/6/m3_6_01.txt,1,5806,127,94,49,279,435
m3_6_02.png,6,m3,6,6/m3_6_02.png,processed_simple/6/m3_6_02.pgm,processed_full/6/m3_6_02.pgm,fixed_input/simple/6/m3_6_02.txt,fixed_input/full/6/m3_6_02.txt,1,5882,127,91,30,285,416
m3_6_03.png,6,m3,6,6/m3_6_03.png,processed_simple/6/m3_6_03.pgm,processed_full/6/m3_6_03.pgm,fixed_input/simple/6/m3_6_03.txt,fixed_input/full/6/m3_6_03.txt,1,5415,127,102,52,290,426
m3_6_04.png,6,m3,6,6/m3_6_04.png,processed_simple/6/m3_6_04.pgm,processed_full/6/m3_6_04.pgm,fixed_input/simple/6/m3_6_04.txt,fixed_input/full/6/m3_6_04.txt,1,5423,127,106,48,298,400
m3_6_05.png,6,m3,6,6/m3_6_05.png,processed_simple/6/m3_6_05.pgm,processed_full/6/m3_6_05.pgm,fixed_input/simple/6/m3_6_05.txt,fixed_input/full/6/m3_6_05.txt,1,5656,127,102,54,301,415
m3_7_01.png,7,m3,7,7/m3_7_01.png,processed_simple/7/m3_7_01.pgm,processed_full/7/m3_7_01.pgm,fixed_input/simple/7/m3_7_01.txt,fixed_input/full/7/m3_7_01.txt,1,3815,127,87,108,305,424
m3_7_02.png,7,m3,7,7/m3_7_02.png,processed_simple/7/m3_7_02.pgm,processed_full/7/m3_7_02.pgm,fixed_input/simple/7/m3_7_02.txt,fixed_input/full/7/m3_7_02.txt,1,3926,127,116,104,341,420
m3_7_03.png,7,m3,7,7/m3_7_03.png,processed_simple/7/m3_7_03.pgm,processed_full/7/m3_7_03.pgm,fixed_input/simple/7/m3_7_03.txt,fixed_input/full/7/m3_7_03.txt,1,3907,127,100,119,325,437
m3_7_04.png,7,m3,7,7/m3_7_04.png,processed_simple/7/m3_7_04.pgm,processed_full/7/m3_7_04.pgm,fixed_input/simple/7/m3_7_04.txt,fixed_input/full/7/m3_7_04.txt,1,3992,127,85,121,310,447
m3_7_05.png,7,m3,7,7/m3_7_05.png,processed_simple/7/m3_7_05.pgm,processed_full/7/m3_7_05.pgm,fixed_input/simple/7/m3_7_05.txt,fixed_input/full/7/m3_7_05.txt,1,3522,127,110,137,313,448
m3_8_01.png,8,m3,8,8/m3_8_01.png,processed_simple/8/m3_8_01.pgm,processed_full/8/m3_8_01.pgm,fixed_input/simple/8/m3_8_01.txt,fixed_input/full/8/m3_8_01.txt,1,6496,127,82,70,291,424
m3_8_02.png,8,m3,8,8/m3_8_02.png,processed_simple/8/m3_8_02.pgm,processed_full/8/m3_8_02.pgm,fixed_input/simple/8/m3_8_02.txt,fixed_input/full/8/m3_8_02.txt,1,6308,127,114,71,318,410
m3_8_03.png,8,m3,8,8/m3_8_03.png,processed_simple/8/m3_8_03.pgm,processed_full/8/m3_8_03.pgm,fixed_input/simple/8/m3_8_03.txt,fixed_input/full/8/m3_8_03.txt,1,7436,127,59,44,300,439
m3_8_04.png,8,m3,8,8/m3_8_04.png,processed_simple/8/m3_8_04.pgm,processed_full/8/m3_8_04.pgm,fixed_input/simple/8/m3_8_04.txt,fixed_input/full/8/m3_8_04.txt,1,7263,127,66,62,284,441
m3_8_05.png,8,m3,8,8/m3_8_05.png,processed_simple/8/m3_8_05.pgm,processed_full/8/m3_8_05.pgm,fixed_input/simple/8/m3_8_05.txt,fixed_input/full/8/m3_8_05.txt,1,7298,127,83,60,317,436
m3_9_01.png,9,m3,9,9/m3_9_01.png,processed_simple/9/m3_9_01.pgm,processed_full/9/m3_9_01.pgm,fixed_input/simple/9/m3_9_01.txt,fixed_input/full/9/m3_9_01.txt,1,6635,127,65,60,278,446
m3_9_02.png,9,m3,9,9/m3_9_02.png,processed_simple/9/m3_9_02.pgm,processed_full/9/m3_9_02.pgm,fixed_input/simple/9/m3_9_02.txt,fixed_input/full/9/m3_9_02.txt,1,6018,127,86,62,273,423
m3_9_03.png,9,m3,9,9/m3_9_03.png,processed_simple/9/m3_9_03.pgm,processed_full/9/m3_9_03.pgm,fixed_input/simple/9/m3_9_03.txt,fixed_input/full/9/m3_9_03.txt,1,6279,127,86,63,283,458
m3_9_04.png,9,m3,9,9/m3_9_04.png,processed_simple/9/m3_9_04.pgm,processed_full/9/m3_9_04.pgm,fixed_input/simple/9/m3_9_04.txt,fixed_input/full/9/m3_9_04.txt,1,5563,127,77,77,263,416
m3_9_05.png,9,m3,9,9/m3_9_05.png,processed_simple/9/m3_9_05.pgm,processed_full/9/m3_9_05.pgm,fixed_input/simple/9/m3_9_05.txt,fixed_input/full/9/m3_9_05.txt,1,5895,127,88,55,277,443
m7_0_01.png,0,m7,0,0/m7_0_01.png,processed_simple/0/m7_0_01.pgm,processed_full/0/m7_0_01.pgm,fixed_input/simple/0/m7_0_01.txt,fixed_input/full/0/m7_0_01.txt,1,6140,188,102,75,377,405
m7_0_02.png,0,m7,0,0/m7_0_02.png,processed_simple/0/m7_0_02.pgm,processed_full/0/m7_0_02.pgm,fixed_input/simple/0/m7_0_02.txt,fixed_input/full/0/m7_0_02.txt,1,5438,188,119,81,360,398
m7_0_03.png,0,m7,0,0/m7_0_03.png,processed_simple/0/m7_0_03.pgm,processed_full/0/m7_0_03.pgm,fixed_input/simple/0/m7_0_03.txt,fixed_input/full/0/m7_0_03.txt,1,4845,188,127,105,352,374
m7_0_04.png,0,m7,0,0/m7_0_04.png,processed_simple/0/m7_0_04.pgm,processed_full/0/m7_0_04.pgm,fixed_input/simple/0/m7_0_04.txt,fixed_input/full/0/m7_0_04.txt,1,5315,186,111,89,367,390
m7_0_05.png,0,m7,0,0/m7_0_05.png,processed_simple/0/m7_0_05.pgm,processed_full/0/m7_0_05.pgm,fixed_input/simple/0/m7_0_05.txt,fixed_input/full/0/m7_0_05.txt,1,5367,188,132,85,347,394
m7_1_01.png,1,m7,1,1/m7_1_01.png,processed_simple/1/m7_1_01.pgm,processed_full/1/m7_1_01.pgm,fixed_input/simple/1/m7_1_01.txt,fixed_input/full/1/m7_1_01.txt,1,1477,187,213,125,266,354
m7_1_02.png,1,m7,1,1/m7_1_02.png,processed_simple/1/m7_1_02.pgm,processed_full/1/m7_1_02.pgm,fixed_input/simple/1/m7_1_02.txt,fixed_input/full/1/m7_1_02.txt,1,1308,187,217,142,263,336
m7_1_03.png,1,m7,1,1/m7_1_03.png,processed_simple/1/m7_1_03.pgm,processed_full/1/m7_1_03.pgm,fixed_input/simple/1/m7_1_03.txt,fixed_input/full/1/m7_1_03.txt,1,1418,186,201,132,277,347
m7_1_04.png,1,m7,1,1/m7_1_04.png,processed_simple/1/m7_1_04.pgm,processed_full/1/m7_1_04.pgm,fixed_input/simple/1/m7_1_04.txt,fixed_input/full/1/m7_1_04.txt,1,1815,187,186,113,294,367
m7_1_05.png,1,m7,1,1/m7_1_05.png,processed_simple/1/m7_1_05.pgm,processed_full/1/m7_1_05.pgm,fixed_input/simple/1/m7_1_05.txt,fixed_input/full/1/m7_1_05.txt,1,1327,188,206,133,273,346
m7_2_01.png,2,m7,2,2/m7_2_01.png,processed_simple/2/m7_2_01.pgm,processed_full/2/m7_2_01.pgm,fixed_input/simple/2/m7_2_01.txt,fixed_input/full/2/m7_2_01.txt,1,4971,187,112,114,368,365
m7_2_02.png,2,m7,2,2/m7_2_02.png,processed_simple/2/m7_2_02.pgm,processed_full/2/m7_2_02.pgm,fixed_input/simple/2/m7_2_02.txt,fixed_input/full/2/m7_2_02.txt,1,4979,187,140,93,339,386
m7_2_03.png,2,m7,2,2/m7_2_03.png,processed_simple/2/m7_2_03.pgm,processed_full/2/m7_2_03.pgm,fixed_input/simple/2/m7_2_03.txt,fixed_input/full/2/m7_2_03.txt,1,5095,188,120,102,359,378
m7_2_04.png,2,m7,2,2/m7_2_04.png,processed_simple/2/m7_2_04.pgm,processed_full/2/m7_2_04.pgm,fixed_input/simple/2/m7_2_04.txt,fixed_input/full/2/m7_2_04.txt,1,5100,187,131,82,348,397
m7_2_05.png,2,m7,2,2/m7_2_05.png,processed_simple/2/m7_2_05.pgm,processed_full/2/m7_2_05.pgm,fixed_input/simple/2/m7_2_05.txt,fixed_input/full/2/m7_2_05.txt,1,3887,186,123,115,356,365
m7_3_01.png,3,m7,3,3/m7_3_01.png,processed_simple/3/m7_3_01.pgm,processed_full/3/m7_3_01.pgm,fixed_input/simple/3/m7_3_01.txt,fixed_input/full/3/m7_3_01.txt,1,6147,187,137,50,342,429
m7_3_02.png,3,m7,3,3/m7_3_02.png,processed_simple/3/m7_3_02.pgm,processed_full/3/m7_3_02.pgm,fixed_input/simple/3/m7_3_02.txt,fixed_input/full/3/m7_3_02.txt,1,4676,188,148,91,332,388
m7_3_03.png,3,m7,3,3/m7_3_03.png,processed_simple/3/m7_3_03.pgm,processed_full/3/m7_3_03.pgm,fixed_input/simple/3/m7_3_03.txt,fixed_input/full/3/m7_3_03.txt,1,4348,188,159,103,321,377
m7_3_04.png,3,m7,3,3/m7_3_04.png,processed_simple/3/m7_3_04.pgm,processed_full/3/m7_3_04.pgm,fixed_input/simple/3/m7_3_04.txt,fixed_input/full/3/m7_3_04.txt,1,3779,187,151,104,328,375
m7_3_05.png,3,m7,3,3/m7_3_05.png,processed_simple/3/m7_3_05.pgm,processed_full/3/m7_3_05.pgm,fixed_input/simple/3/m7_3_05.txt,fixed_input/full/3/m7_3_05.txt,1,4093,188,143,100,337,379
m7_4_01.png,4,m7,4,4/m7_4_01.png,processed_simple/4/m7_4_01.pgm,processed_full/4/m7_4_01.pgm,fixed_input/simple/4/m7_4_01.txt,fixed_input/full/4/m7_4_01.txt,1,3023,187,166,109,314,371
m7_4_02.png,4,m7,4,4/m7_4_02.png,processed_simple/4/m7_4_02.pgm,processed_full/4/m7_4_02.pgm,fixed_input/simple/4/m7_4_02.txt,fixed_input/full/4/m7_4_02.txt,1,3576,188,147,103,332,376
m7_4_03.png,4,m7,4,4/m7_4_03.png,processed_simple/4/m7_4_03.pgm,processed_full/4/m7_4_03.pgm,fixed_input/simple/4/m7_4_03.txt,fixed_input/full/4/m7_4_03.txt,1,3781,187,150,83,329,396
m7_4_04.png,4,m7,4,4/m7_4_04.png,processed_simple/4/m7_4_04.pgm,processed_full/4/m7_4_04.pgm,fixed_input/simple/4/m7_4_04.txt,fixed_input/full/4/m7_4_04.txt,1,3018,187,146,118,333,362
m7_4_05.png,4,m7,4,4/m7_4_05.png,processed_simple/4/m7_4_05.pgm,processed_full/4/m7_4_05.pgm,fixed_input/simple/4/m7_4_05.txt,fixed_input/full/4/m7_4_05.txt,1,3256,186,133,117,347,362
m7_5_01.png,5,m7,5,5/m7_5_01.png,processed_simple/5/m7_5_01.pgm,processed_full/5/m7_5_01.pgm,fixed_input/simple/5/m7_5_01.txt,fixed_input/full/5/m7_5_01.txt,1,4102,186,133,104,346,376
m7_5_02.png,5,m7,5,5/m7_5_02.png,processed_simple/5/m7_5_02.pgm,processed_full/5/m7_5_02.pgm,fixed_input/simple/5/m7_5_02.txt,fixed_input/full/5/m7_5_02.txt,1,3839,187,113,121,366,358
m7_5_03.png,5,m7,5,5/m7_5_03.png,processed_simple/5/m7_5_03.pgm,processed_full/5/m7_5_03.pgm,fixed_input/simple/5/m7_5_03.txt,fixed_input/full/5/m7_5_03.txt,1,3665,186,127,108,352,372
m7_5_04.png,5,m7,5,5/m7_5_04.png,processed_simple/5/m7_5_04.pgm,processed_full/5/m7_5_04.pgm,fixed_input/simple/5/m7_5_04.txt,fixed_input/full/5/m7_5_04.txt,1,3326,187,132,101,347,379
m7_5_05.png,5,m7,5,5/m7_5_05.png,processed_simple/5/m7_5_05.pgm,processed_full/5/m7_5_05.pgm,fixed_input/simple/5/m7_5_05.txt,fixed_input/full/5/m7_5_05.txt,1,3020,186,137,111,342,368
m7_6_01.png,6,m7,6,6/m7_6_01.png,processed_simple/6/m7_6_01.pgm,processed_full/6/m7_6_01.pgm,fixed_input/simple/6/m7_6_01.txt,fixed_input/full/6/m7_6_01.txt,1,3390,187,182,98,298,381
m7_6_02.png,6,m7,6,6/m7_6_02.png,processed_simple/6/m7_6_02.pgm,processed_full/6/m7_6_02.pgm,fixed_input/simple/6/m7_6_02.txt,fixed_input/full/6/m7_6_02.txt,1,2857,187,183,124,297,355
m7_6_03.png,6,m7,6,6/m7_6_03.png,processed_simple/6/m7_6_03.pgm,processed_full/6/m7_6_03.pgm,fixed_input/simple/6/m7_6_03.txt,fixed_input/full/6/m7_6_03.txt,1,3931,187,168,77,311,402
m7_6_04.png,6,m7,6,6/m7_6_04.png,processed_simple/6/m7_6_04.pgm,processed_full/6/m7_6_04.pgm,fixed_input/simple/6/m7_6_04.txt,fixed_input/full/6/m7_6_04.txt,1,3724,187,165,76,315,403
m7_6_05.png,6,m7,6,6/m7_6_05.png,processed_simple/6/m7_6_05.pgm,processed_full/6/m7_6_05.pgm,fixed_input/simple/6/m7_6_05.txt,fixed_input/full/6/m7_6_05.txt,1,3014,187,177,110,302,369
m7_7_01.png,7,m7,7,7/m7_7_01.png,processed_simple/7/m7_7_01.pgm,processed_full/7/m7_7_01.pgm,fixed_input/simple/7/m7_7_01.txt,fixed_input/full/7/m7_7_01.txt,1,1968,188,177,137,302,342
m7_7_02.png,7,m7,7,7/m7_7_02.png,processed_simple/7/m7_7_02.pgm,processed_full/7/m7_7_02.pgm,fixed_input/simple/7/m7_7_02.txt,fixed_input/full/7/m7_7_02.txt,1,2043,186,158,152,321,328
m7_7_03.png,7,m7,7,7/m7_7_03.png,processed_simple/7/m7_7_03.pgm,processed_full/7/m7_7_03.pgm,fixed_input/simple/7/m7_7_03.txt,fixed_input/full/7/m7_7_03.txt,1,2142,186,158,140,321,340
m7_7_04.png,7,m7,7,7/m7_7_04.png,processed_simple/7/m7_7_04.pgm,processed_full/7/m7_7_04.pgm,fixed_input/simple/7/m7_7_04.txt,fixed_input/full/7/m7_7_04.txt,1,2707,187,135,132,345,347
m7_7_05.png,7,m7,7,7/m7_7_05.png,processed_simple/7/m7_7_05.pgm,processed_full/7/m7_7_05.pgm,fixed_input/simple/7/m7_7_05.txt,fixed_input/full/7/m7_7_05.txt,1,2868,188,149,115,330,364
m7_8_01.png,8,m7,8,8/m7_8_01.png,processed_simple/8/m7_8_01.pgm,processed_full/8/m7_8_01.pgm,fixed_input/simple/8/m7_8_01.txt,fixed_input/full/8/m7_8_01.txt,1,4740,188,151,107,328,373
m7_8_02.png,8,m7,8,8/m7_8_02.png,processed_simple/8/m7_8_02.pgm,processed_full/8/m7_8_02.pgm,fixed_input/simple/8/m7_8_02.txt,fixed_input/full/8/m7_8_02.txt,1,3916,188,169,128,310,351
m7_8_03.png,8,m7,8,8/m7_8_03.png,processed_simple/8/m7_8_03.pgm,processed_full/8/m7_8_03.pgm,fixed_input/simple/8/m7_8_03.txt,fixed_input/full/8/m7_8_03.txt,1,3747,186,164,145,315,334
m7_8_04.png,8,m7,8,8/m7_8_04.png,processed_simple/8/m7_8_04.pgm,processed_full/8/m7_8_04.pgm,fixed_input/simple/8/m7_8_04.txt,fixed_input/full/8/m7_8_04.txt,1,4076,188,162,131,316,348
m7_8_05.png,8,m7,8,8/m7_8_05.png,processed_simple/8/m7_8_05.pgm,processed_full/8/m7_8_05.pgm,fixed_input/simple/8/m7_8_05.txt,fixed_input/full/8/m7_8_05.txt,1,4148,187,163,131,317,348
m7_9_01.png,9,m7,9,9/m7_9_01.png,processed_simple/9/m7_9_01.pgm,processed_full/9/m7_9_01.pgm,fixed_input/simple/9/m7_9_01.txt,fixed_input/full/9/m7_9_01.txt,1,2633,187,182,114,297,366
m7_9_02.png,9,m7,9,9/m7_9_02.png,processed_simple/9/m7_9_02.pgm,processed_full/9/m7_9_02.pgm,fixed_input/simple/9/m7_9_02.txt,fixed_input/full/9/m7_9_02.txt,1,3557,187,182,79,298,401
m7_9_03.png,9,m7,9,9/m7_9_03.png,processed_simple/9/m7_9_03.pgm,processed_full/9/m7_9_03.pgm,fixed_input/simple/9/m7_9_03.txt,fixed_input/full/9/m7_9_03.txt,1,3268,186,185,99,294,381
m7_9_04.png,9,m7,9,9/m7_9_04.png,processed_simple/9/m7_9_04.pgm,processed_full/9/m7_9_04.pgm,fixed_input/simple/9/m7_9_04.txt,fixed_input/full/9/m7_9_04.txt,1,3069,187,178,100,301,380
m7_9_05.png,9,m7,9,9/m7_9_05.png,processed_simple/9/m7_9_05.pgm,processed_full/9/m7_9_05.pgm,fixed_input/simple/9/m7_9_05.txt,fixed_input/full/9/m7_9_05.txt,1,2665,188,175,126,304,354
