index,label,pred,logit0,logit1,logit2,logit3,logit4,logit5,logit6,logit7,logit8,logit9
30,3,3,-12.5018644,-7.65832424,-8.05524731,18.632246,-9.41182041,2.7532382,-16.2509251,-0.768359601,-1.21166325,4.23236179
31,1,1,-7.1304841,7.6767416,-3.39362884,-5.68536615,3.0358808,-4.1615324,-8.85179138,-0.393226206,-1.56989229,0.103527695
32,3,3,-18.7662468,-0.712557554,-7.50889778,18.855648,-7.25217438,2.90785646,-13.275959,-3.04941058,1.88276005,-2.42009807
33,4,4,0.944148719,-3.46956205,2.41452718,-10.189662,11.5932245,-6.11398983,-1.69712412,-5.44230938,-4.96206331,-9.17068958
34,7,7,-7.39789295,-3.88839102,-0.364211619,4.58848619,-8.43672371,-9.54269981,-22.6171837,13.4155455,-0.943230271,2.09429836
35,2,2,-2.27261567,1.51131475,15.9593153,-1.21840632,-11.2717714,-10.9688101,-10.335947,0.10820774,-0.544361889,-7.78839159
36,7,7,-6.4128108,-3.27375579,4.50513411,5.37892437,-10.0745268,-8.0148344,-17.1528969,10.2258196,-1.40821826,-0.320955366
37,1,1,-5.81552839,9.37687302,-3.88668895,-6.96526527,1.6308285,-4.56795168,-8.19840431,-1.99082339,0.02779481,-1.74472451
38,2,2,0.18192111,0.00489103422,13.2286663,-0.214751452,-11.7650137,-10.770216,-5.66954899,-1.27698314,1.22534204,-9.63024807
39,1,1,-2.03738236,7.97012329,-4.22816801,-7.44042587,-1.22674549,-4.91976452,-4.89407969,-4.29872036,0.971769512,-5.02124596
40,1,1,-2.68282008,5.4090848,-1.58484221,-4.88203955,-0.269785225,-2.6823771,-3.91708422,-0.769027352,-0.157160625,-2.24837351
41,7,7,-7.19088316,0.977636576,4.90225124,4.04449892,-5.49210787,-8.60909081,-14.6539335,11.0008202,-4.37238312,-3.93154311
42,4,4,-11.8860331,0.324329227,-10.2350569,-9.7984314,14.8770981,-1.75740087,-8.20746136,-0.207427219,-5.9055934,0.421729714
43,2,2,-5.86546946,4.26061535,9.72542572,-3.71430326,2.46303129,-7.96254206,-3.27305818,-1.41271079,-1.36550987,-17.1093521
44,3,3,-11.3142557,-4.6842103,-4.50344038,13.4084969,-5.82354736,3.35120368,-8.6621027,-2.57462049,-1.21008468,-0.959182501
45,5,5,-4.12762213,-8.80642414,-6.61439371,-1.182917,-9.54918766,11.8205624,0.339633554,-6.86141968,2.66919613,0.182559311
46,1,1,-10.6523352,9.13226032,-1.81576526,-0.854241669,-0.180673808,-4.27401924,-10.5661983,-1.09977782,0.733143508,-3.06724262
47,2,2,-2.30724597,-0.194854081,11.8021107,-1.98390281,-2.13352752,-6.15857458,-3.43157196,-3.17382717,-1.83973563,-10.170989
48,4,4,-14.8428812,-4.36221361,-7.03154039,-4.99084902,17.9589672,-2.13953972,-12.5491915,-3.58809185,0.208477929,3.28568625
49,4,4,-6.03290701,-7.86009693,-3.81792259,-7.0031662,13.5899401,-2.30857301,-4.81024981,-0.416608065,-8.46166325,-0.331882536
50,6,6,1.08731949,-7.87620354,-7.18701649,-4.42673826,-1.90082717,2.0640378,12.1986446,-13.1038904,0.122983567,-8.696558
51,3,3,-12.3241425,-3.53217292,-3.90910792,18.9314823,-11.0801897,-1.68450713,-18.6942711,1.19525015,-0.149139374,-0.264099628
52,5,5,-7.49569798,-10.6305475,-8.3104353,1.12801778,-6.7172637,13.5495319,0.573840201,-8.06519222,2.20953226,0.476826251
53,5,5,-8.1470499,-5.81472397,-10.1827497,2.99105096,-2.18675137,11.1272688,-2.50459552,-4.75398064,-1.91827834,2.76344752
54,6,6,2.40280366,-13.691617,-9.06834316,-8.87008953,-3.70504403,3.8569653,15.0577364,-11.1496773,2.85214758,-6.12464285
55,0,0,9.732934,-3.90403247,-0.969341338,-8.54521561,-10.2650433,-2.53603983,-2.74956679,-1.09446871,-2.62921691,-5.57991123
56,4,4,-11.0500622,-3.30962968,-3.17950368,-9.43304729,19.2953644,-3.6741581,-9.43050289,-0.939497709,-6.81291389,-3.76789451
57,1,1,-3.64539814,8.12656403,-3.93704963,-6.35519361,1.19441271,-6.23095894,-7.09628725,0.238354728,-1.10469306,-3.05324197
58,9,9,-9.55726051,-12.2503376,-3.80433416,0.297967494,7.48961353,-2.82109857,-15.8268003,2.8277297,-3.64223123,12.4358912
59,5,5,-4.47332811,-5.13444424,-10.587183,-0.378182977,-2.70934892,7.48549461,-5.04288292,2.54671693,-0.387081146,1.42135477
60,7,7,-7.60848379,-5.2619524,-3.01776481,3.70301533,-7.96284676,-1.64736557,-17.0591564,13.8082886,-7.04392719,2.51222897
61,8,8,-4.57370234,-13.594799,3.81777716,5.09974289,-6.92644691,-2.52967334,-6.69337797,-8.04957294,10.6143475,2.60268831
62,9,9,-4.1998105,-8.97808075,-4.28281021,-1.62106693,-2.08542228,3.46051431,-4.30532312,-2.07897401,3.09883404,6.50498486
63,3,3,-13.9554634,-3.66336608,3.17264533,11.73909,-6.52280283,-4.11418676,-17.6837482,-0.0914630666,3.36266303,2.02172995
64,7,7,-11.1791887,-4.35224915,1.97383189,5.12920809,-2.9022305,-9.69460487,-21.8146992,15.8223791,-1.83129716,-1.491238
65,4,4,-10.920167,-2.48405027,-4.2351222,-1.71269095,8.97552109,-0.243619606,-9.32669353,-2.29925275,-2.1642127,4.70161533
66,6,6,4.29021645,-10.5812502,-7.52810097,-5.19710732,-2.26956558,1.14815128,11.0868034,-9.5112505,-0.839454472,-4.42318106
67,4,4,-8.7266531,-7.84160948,-3.13614511,-2.74267793,10.760829,0.114834204,-5.15997887,-1.16941965,-3.46612859,0.969834685
68,3,3,-18.0534267,-4.74463224,-5.48837137,21.9031124,-11.3536997,-1.47981691,-18.0758095,-1.07221878,4.54472303,0.270032108
69,0,0,11.203145,-7.0919919,0.18369177,-7.64862204,-6.77484798,-1.34669268,-1.93794394,-3.73310781,-6.74456167,-0.260662735
70,7,7,-4.73928308,-7.20498848,-3.71281576,4.50772142,-8.35881805,-1.02847123,-17.7626896,11.3299789,-5.48234558,3.53731775
71,0,0,15.7787466,-11.6144733,-0.631082356,-6.03188896,-11.7992725,-3.33895087,0.962252617,-7.98486042,-4.59569979,-3.07959819
72,2,2,0.416900724,-0.103622198,12.5427113,0.109614365,-8.93352795,-7.77486324,-13.2518396,1.93983507,-5.41274881,-5.21310282
73,9,9,-6.17972231,-8.97396088,-2.86279559,1.72481108,-0.37213248,-6.30004454,-16.5001011,0.797984183,4.5519805,11.4440517
74,1,1,-4.34360933,9.31000233,-4.87153721,-7.97458076,1.24832678,-3.45055676,-5.57971621,-3.91176796,-0.113461517,-4.19402361
75,7,7,-11.8058367,-2.7067368,-1.97217715,5.0142045,-1.14839303,-4.74195385,-15.5308304,12.875824,-3.56793165,-0.339749187
76,3,3,-15.313796,-3.48338461,-7.38077164,15.7093248,-3.83436561,2.64809227,-11.7674599,-3.22174263,0.527992547,2.78391194
77,2,2,0.379843742,-1.34180641,10.0848103,0.449734926,-8.54864502,-8.44874287,-9.54250813,2.39888215,-1.89978158,-3.70359015
78,9,9,-6.75978231,-8.06138706,-5.63516331,0.0343214534,2.55947804,-3.9652586,-11.6131735,-1.7262212,3.04731083,12.0681095
79,7,7,-3.12393165,-7.17356348,-1.95564663,2.00461435,-3.10937262,-8.83393383,-17.7504005,11.1912451,1.37923968,3.89834905
80,7,7,-4.16774225,-2.26679564,-5.38595724,-5.87446594,-1.72387969,-1.4957006,-11.7830944,10.1599579,-3.54043865,2.34541273
81,6,6,-0.781085789,-8.61886024,-6.90782213,-4.98637533,-3.76435041,2.40901661,13.0622349,-11.5486717,1.43527591,-6.3693347
82,2,2,-4.97918606,5.35144186,18.9083233,-0.0194059238,-8.55111599,-11.8545227,-12.4383621,1.56178188,-4.50547361,-14.6874447
83,7,7,-4.23464441,-2.08409214,-3.66983104,-1.46564496,-2.9214251,-5.97047091,-13.1712656,13.0885897,-3.3320303,0.175200179
84,8,8,-6.71548223,-11.9784307,-6.67843056,4.55932999,-1.94959474,0.434561372,-4.16432428,-5.18636084,14.5341501,1.63909113
85,4,4,-14.9373226,-3.06724644,-9.74581051,-7.22792244,18.5196381,0.214328527,-8.99307728,-0.390182137,-5.24520206,-2.78640842
86,7,7,-5.40842867,-4.19215536,-2.42577243,3.85774374,-6.27260208,-7.61724234,-17.9794197,10.5314779,0.515967667,3.49918675
87,3,3,-13.7194901,-0.196146697,-1.62548888,12.5665207,-3.71972251,-1.11367857,-11.0347805,3.55823207,-3.39077091,-5.71372271
88,6,6,1.37650812,-9.70210934,-5.38084888,-6.32969093,-2.09327555,0.929617822,15.349741,-11.9105263,-0.195976377,-10.2957973
89,1,1,-4.12164783,7.65321875,-6.05169916,-4.52778387,0.101991564,-4.1805706,-4.84265518,-2.09458256,-0.641553223,-6.3757391
90,3,3,-11.094099,-5.61533499,-7.31171513,17.0782661,-9.00649166,1.25246131,-15.2196875,-4.41987514,3.21121335,3.91649318
91,6,6,-0.0216698144,-10.9612923,-6.49493551,-4.67991924,-3.06057143,2.76694369,15.8069258,-14.6860409,0.809836984,-9.11308956
92,9,9,-6.47427368,-7.12368584,-6.03179979,0.406346351,4.49197054,-2.94409704,-9.64467525,-0.59040314,1.98994768,8.83244228
93,3,3,-13.3000898,-5.26286983,-9.89753246,17.8632965,-6.91990185,3.56790328,-17.06003,-3.12774062,-0.867844164,4.0988903
94,1,1,-6.88639975,10.4203949,-2.88911581,-7.65121078,1.41295159,-4.5396347,-5.06866121,-7.03476906,2.68908024,-6.29521894
95,4,4,-2.2969749,-7.70358324,-6.53650188,-8.18841743,10.9464045,-3.24018312,-0.0968754813,-4.6122036,-1.67168713,-1.92071986
96,1,1,-8.58639336,5.54244518,-2.9808743,-1.46245837,1.31134975,-2.9719007,-10.689002,-0.146642208,0.0747176632,1.61144376
97,7,7,-9.19826794,-3.3253479,2.53246665,4.01583815,-5.06896734,-10.0512857,-13.2007494,12.4167051,3.38545656,-5.62422609
98,6,6,4.35674238,-6.97099686,-1.61208785,-9.05636787,-5.35096502,1.22949338,10.8168468,-12.6493464,0.343823612,-6.98630619
99,9,9,-8.44155312,-13.547164,-3.03106976,2.85818458,3.68644619,-4.17841721,-16.5418377,2.47342896,-1.70926166,13.5078497
100,6,6,1.72760105,-8.43146515,-4.53655291,-4.86520672,-2.5284121,0.713215411,11.5258665,-9.44232082,2.02011967,-6.54939175
101,0,0,11.7767305,-8.55143261,-3.81816578,-5.46538496,-12.3941021,1.17197061,2.02873397,-5.08195114,-2.85155177,-4.82883167
102,5,5,-12.0730639,-7.73406649,-11.1416206,5.14459038,-10.0734854,16.3126888,-9.48665047,-6.60339546,0.53632313,5.74085617
103,4,4,-10.912632,-4.56193447,0.29815504,-4.54674864,16.7440414,-3.0042963,-9.11338043,-0.557115614,-7.18759775,-4.30401039
104,9,9,-7.99853134,-12.6780891,-6.82008171,-0.682422638,2.15789628,4.45835543,-9.38721275,-1.61324155,-2.5836854,11.9873171
105,9,9,-9.33329296,-13.148735,-2.5568428,1.6771189,2.03476095,-0.200802967,-14.5320091,0.29382959,0.590281487,12.059185
106,2,2,0.680751204,-3.21295094,16.6430531,-1.39321923,-8.71714878,-11.0628996,-11.3178301,0.79948622,-0.812009513,-7.17423296
107,1,1,-1.24839258,9.0738802,-2.93283415,-11.7475166,-0.326011479,-5.90060425,-2.45107245,-3.42680144,-0.827670693,-8.27577019
108,9,9,-11.4715509,-9.01411819,-5.0766058,-0.722420692,3.9038682,-0.515368402,-14.6310444,-0.863829494,1.56428921,13.8003492
109,4,4,-2.85625648,-3.67743754,-2.7811377,-8.57114792,12.6631241,-4.3557086,-2.89085984,-2.13758516,-5.471838,-3.44119239
110,8,8,-6.99513912,-10.5838776,-3.6158011,3.62726593,-7.28891897,0.0715278462,-5.79805517,-9.65828419,16.3588142,0.923778534
111,7,7,-3.76937485,-0.594150305,-0.1496889,1.85234058,-8.26819324,-9.32333851,-16.2501698,7.6053071,1.71668899,1.97067678
112,3,3,-14.0310316,-2.63947082,-6.40128565,17.7927933,-7.24233627,0.852169812,-12.9757242,-0.754635155,-1.10051286,-0.148476616
113,9,9,-7.37226725,-11.9148884,-2.67530441,3.52716899,0.537420571,-4.29934168,-14.5834684,0.315100163,2.54569149,12.6571369
114,7,7,-8.89573288,-2.51036978,3.96682715,6.07980871,-5.76810026,-6.50918722,-15.3515024,10.717124,-3.17701459,-2.22981524
115,4,4,-5.80897856,-5.62748098,-5.31090927,-4.51587343,7.2401619,-2.33273911,-4.5727973,-3.33405495,-1.46340883,5.38578129
116,4,4,-12.3062553,-1.94233942,-8.09496593,-4.49820805,12.1376152,-1.18935335,-7.07680845,-5.07154751,-0.699399412,4.01730156
117,4,4,-13.5374908,-4.90042162,-0.994149029,-3.75299382,16.4188461,-3.58993101,-10.0426378,0.273144722,-6.42742729,-3.45279169
118,9,9,-4.27925253,-8.75203991,-3.11945224,-1.07830989,2.87206173,-3.58263993,-9.66037655,0.242004365,0.697759926,10.1608906
119,2,2,-1.8491993,-2.59879947,11.0180531,1.2938509,-8.88722324,-11.3611097,-10.2739668,3.49502492,2.023139,-4.33038473
120,5,5,-14.8391666,-12.3061543,-12.6244564,6.91249943,-10.9259176,18.4640636,-7.44848633,-10.7840223,3.23083615,6.62391853
121,4,4,-2.40959334,-7.26749039,-8.21993732,-6.85327005,8.4617424,-3.28349853,2.42247486,-5.52948284,0.420416683,-2.7195003
122,7,7,-6.99143934,-2.24438214,0.888502777,2.20127392,-6.58803034,-4.99260664,-15.855155,10.9953194,-3.52022767,0.992111385
123,6,6,-0.268840283,-8.60087109,-7.39071989,-5.14559364,-0.86030674,1.50415576,14.2691326,-12.9126072,0.90536505,-9.14858723
124,7,7,-14.1370144,-3.11761022,-7.23941946,-4.22061205,7.47794676,-1.54686308,-13.6580334,11.1551752,-4.58206367,2.65145946
125,9,9,-7.36323023,-5.51517677,-0.423261404,0.141104192,3.53387523,-3.73525429,-10.5326271,-1.39978087,0.767380595,8.39228821
126,0,0,11.1342125,-9.44449902,-3.06892276,-3.22578621,-7.37025261,-1.09841633,-0.528248072,-6.81658173,-5.39093351,0.76539129
127,5,5,-12.6059237,-9.9483633,-11.9253845,3.37273049,-6.79270935,16.8119545,-4.66179895,-10.326663,2.42906475,5.59759855
128,8,8,-7.93640232,-12.6895638,-0.489038467,5.08038282,-11.9741488,-0.576886475,-8.96332455,-5.45349979,19.3570232,2.35321832
129,5,5,-12.4093914,-10.4161139,-11.7856874,3.98911715,-8.15808201,17.4158421,-5.25191593,-10.1026964,0.260973155,6.16164732
130,6,6,0.556656539,-15.1417789,-8.62533188,-2.2741034,-3.05912805,2.63478231,15.4514637,-13.7566595,1.3077296,-5.7191844
131,6,6,3.3828063,-15.9192648,-5.87752819,-5.7237134,-6.23086452,1.56478858,17.0196095,-16.804327,4.84292269,-7.89041424
132,5,5,-13.1312571,-7.64133406,-11.9318419,8.80192661,-10.0734186,13.9988804,-3.10794044,-12.1783829,2.59257269,1.53536081
133,7,7,-9.74671459,-3.20296478,3.89982915,6.47427368,-5.29902601,-11.6368046,-24.2512035,15.9711637,-5.09220314,-0.285672963
134,8,8,-7.68585205,-7.47545195,-0.755601883,4.28986311,-9.44247341,-3.39942241,-10.3763657,-6.35392904,16.5324802,2.49567246
135,1,1,-3.42958617,9.40921021,-3.4298327,-7.51578188,-0.450360119,-5.18947601,-5.29852486,-3.4831059,0.352745801,-6.30367661
136,0,0,11.0513763,-6.67497158,-0.202312171,-7.29385328,-10.3349113,-1.67684221,-0.590432465,-3.48634434,-3.16336918,-4.00978947
137,1,1,-2.58179092,9.48705292,-3.5729866,-9.72111034,1.19293344,-6.62295103,-6.92811632,-3.25698519,-0.779565036,-5.44961119
138,6,6,3.64038348,-10.9467134,-7.68433189,-5.3032999,-1.83816516,0.779468894,14.7179356,-12.8249569,-2.06466007,-8.83764744
139,4,4,-3.73484659,-7.71200752,-5.95813656,-3.31627631,7.6692071,-5.93580246,-5.84808874,-2.4637022,0.215602204,4.32921171
140,6,6,1.61770463,-4.52575684,-2.91497016,-6.19159698,-2.29986715,-0.489167333,10.716691,-11.7846069,1.90021408,-9.36937904
141,7,7,-6.66003656,-3.87620163,-2.35402989,2.79254341,-5.86936903,-3.82739663,-15.7409391,11.7802658,-3.42154264,2.24381328
142,3,3,-8.90034676,-4.27660465,0.924398661,13.1754398,-11.2541847,-5.01914406,-13.0718861,-0.239489451,3.08222866,0.753934503
143,1,1,-2.51611757,9.42947006,-2.48481774,-10.1425219,0.647804201,-4.16242743,-4.07125998,-2.08416128,-1.98450148,-5.92039061
144,7,7,-10.2934914,-2.71834254,3.2606461,4.16550541,-0.0225156248,-8.64079094,-18.7563076,12.9058666,-4.63601637,-0.64084971
145,1,1,-5.64202976,8.48746967,-3.53045154,-6.59227276,3.02457929,-3.84513783,-6.74734211,-2.57417011,-0.215945125,-2.01496935
146,8,8,-4.41130829,-14.4717188,-2.50099111,6.27139139,-8.49030304,-3.86211133,-5.7494545,-7.32855415,17.0447311,3.2096982
147,2,2,-5.44621134,0.231322393,16.9846458,-0.409263134,-5.71737242,-10.4896708,-9.43477535,-4.12696123,1.00813448,-10.8191366
148,0,0,12.2143602,-7.93590212,0.160136402,-5.8376236,-10.3612423,-2.65010691,0.513954878,-6.30200386,-3.05317855,-4.47659302
149,2,2,-5.93037319,-4.7657671,7.63999939,1.90261173,-2.59855366,-1.63369823,-5.14897633,-1.39286923,1.35075867,-2.14330363
150,9,9,-11.5467787,-12.7838459,-3.0494473,-0.066318877,3.08983183,0.778167427,-12.6857996,-2.01798534,2.36304235,12.8717308
151,9,9,-4.07026386,-16.0064507,-0.340951204,2.11010337,-0.0866471305,-1.72681773,-9.65959072,-5.64765739,4.65058088,11.2112961
152,5,5,-5.97397757,-9.91079044,-7.21938848,-7.0279274,-5.76013565,13.2299147,-1.81430554,-5.86114883,3.69355202,4.1638341
153,5,5,-7.71681404,-6.11851788,-7.47399044,1.23825932,-7.79426193,11.9223175,-1.61621344,-9.63881302,2.96688581,2.04938889
154,1,1,-6.61391687,7.88774157,-3.41750908,-6.37433052,2.35642886,-4.07261896,-8.11359215,0.393878162,-2.61436772,-0.515891254
155,5,5,-16.4109001,-12.7668934,-12.7013178,6.0341301,-3.98039675,18.0099754,-4.52629042,-11.6416759,2.6726768,6.23995399
156,6,6,1.11221945,-7.8735323,-3.21536136,-7.29374409,0.571109354,0.83276552,11.558733,-8.29492664,-2.80924559,-10.2294369
157,0,0,10.6591625,-7.18270254,-0.731236637,-6.06244516,-9.73317432,-0.965672374,-1.95302129,-1.99537015,-4.10098505,-2.63617396
158,3,3,-0.186986536,-0.938533664,0.284156978,5.82038212,-11.4952393,3.11444926,-9.33549309,-2.26478314,-5.45317268,-4.10949993
159,4,4,-8.16802216,-2.13752484,-2.25611615,-3.11613894,9.68186188,-2.01791954,-5.49783993,-1.42555547,-4.34972525,-0.316798061
160,4,4,-7.51583862,1.59036458,-4.71200466,-11.5342798,10.6281643,-1.87061429,-2.39925551,-6.79876995,1.8659544,-4.13707733
161,6,6,1.2339468,-11.8651781,-7.4486475,-2.32632446,-0.501011372,2.75659633,12.9089479,-14.9728069,-0.985200584,-8.46926594
162,5,5,-10.9831371,-9.10791016,-12.6332855,-0.0367934108,-11.7828035,20.6141682,-3.76306248,-12.2941275,2.07478285,4.07689905
163,4,4,-13.0174637,-6.3588624,-4.74917126,-6.64899874,16.6212158,-1.37784684,-8.69031715,2.17567301,-7.67514849,-1.17825866
164,6,6,-0.133548424,-8.33738136,-7.73806858,-3.96902752,-0.714782298,0.848305106,12.4487896,-7.91739941,-0.490610123,-9.91224575
165,5,5,-10.750124,-8.91042709,-12.2562952,2.9902029,-7.274786,17.6009369,-2.4450314,-8.64087105,-0.884325743,2.29308581
166,4,4,-3.42871761,-2.81513572,-4.78460646,-11.866209,12.1240377,-2.94002795,-3.56124759,-2.38252735,-4.81470108,0.016881749
167,5,5,-6.17945623,-10.9431849,-4.50994968,5.89027357,-4.44840813,7.5669446,-0.751313686,-5.15412092,0.171391159,-1.83826029
168,1,1,-4.38947105,9.08368397,-2.41280794,-7.25834322,0.69212532,-4.77725792,-5.27037477,-4.34727764,1.50379229,-5.14139414
169,4,4,-10.4035559,-2.24580479,-3.59564137,-8.20922184,15.9278374,-2.8257091,-9.30015564,-0.122764878,-5.55973625,-0.316840798
170,4,4,-11.3863821,-1.92305434,-3.16519237,-6.0183835,16.5613766,-2.24375486,-9.39605045,-3.1585052,-3.16559982,0.313105524
171,7,7,-3.80115581,-4.82726622,2.07447267,4.2729578,-7.83441019,-9.21009922,-17.9448414,7.81038427,2.09630036,2.42041326
172,2,2,-6.30156422,2.43827343,15.6802654,4.42751169,-18.1141529,-10.9901114,-13.745369,0.0939520746,4.35834455,-10.7177238
173,3,3,-8.67697716,-2.05182838,-4.47547865,12.3876066,-8.27720547,2.70816183,-11.1429539,-0.0482614599,-0.148600042,-1.41010809
174,2,2,-2.41554976,0.486634642,14.7338791,-0.96113658,-8.5601387,-9.72087669,-9.12989235,0.328496009,1.4054364,-8.50265312
175,7,7,-2.88559985,-0.568069696,-0.834642828,1.67094362,-3.98441458,-4.91270161,-9.49778652,3.75636411,1.21341491,2.30448365
176,1,1,-2.05716085,6.79480267,-2.10735321,-6.23319149,0.623304069,-3.49264288,-3.46805573,-1.79665685,-0.58569926,-3.65471458
177,8,8,-0.692682981,-12.1565943,-2.39968419,0.198232278,-5.40380764,-3.60137653,-0.816782355,-7.50762701,12.0469761,1.87971711
178,1,1,-4.69131184,10.0139103,-3.87389374,-6.96670437,1.20434952,-4.97843647,-6.15095854,-1.65185452,-1.10539019,-5.15427351
179,8,8,-7.85554266,-5.08466816,7.03883934,3.28686023,-12.094038,-6.82074165,-7.9165206,-5.91359138,16.1489067,-4.03365517
180,1,1,-4.9304986,8.70069122,-4.07119465,-6.93825102,1.77857566,-4.12509394,-6.43431616,-1.12656772,-1.55583274,-2.33435297
181,8,8,-5.90648222,-9.02833939,4.49869156,1.11751938,-14.2055006,-2.47612023,0.036405243,-8.30773926,15.5848675,-4.45214176
182,5,5,-7.08921337,-6.04369736,-10.4220324,4.13943005,-8.32652092,10.6246099,0.567832768,-8.94034958,3.36329818,-1.67961931
183,0,0,14.0689592,-11.8546085,-1.00435305,-6.16532373,-8.1952076,-3.60602689,1.8860085,-7.40366459,-4.28955793,-1.13425469
184,8,8,-2.81529355,-9.89244652,2.76970243,7.43664646,-10.0335054,-5.50249481,-5.07884598,-5.33904505,11.6292381,-2.64019608
185,9,9,-5.32434225,-11.4351501,-4.88724661,-0.41899091,3.74979615,-2.78466606,-5.6816473,-2.79567623,-0.353132904,11.0612173
186,2,2,-2.55652928,-0.353717923,18.3785019,4.24645138,-19.7209206,-18.1162033,-12.7097883,0.780374765,5.18490505,-11.6501427
187,5,5,-12.9349279,-10.3270645,-9.12526417,6.29270887,-8.31616497,15.4163914,-5.0349431,-10.5968466,2.88115001,4.11520767
188,0,0,11.413414,-7.47845078,-3.36613464,-8.51478577,-14.8174229,1.57874537,-1.13459587,-1.2828629,-1.77380383,-7.76350641
189,1,1,-6.4389143,6.81466007,-3.6710844,-3.36657238,2.50191355,-2.21456361,-5.96339989,-2.80330491,-0.0413262285,-1.69554937
