index,label,pred,logit0,logit1,logit2,logit3,logit4,logit5,logit6,logit7,logit8,logit9
32,3,3,-18.766244888305664,-0.7125568389892578,-7.508899211883545,18.855649948120117,-7.252174377441406,2.907853603363037,-13.275957107543945,-3.049409866333008,1.882758378982544,-2.4200985431671143
33,4,4,0.9441497921943665,-3.469564199447632,2.4145259857177734,-10.189661026000977,11.593226432800293,-6.11398983001709,-1.6971235275268555,-5.442309856414795,-4.962063312530518,-9.170687675476074
34,7,7,-7.397892475128174,-3.8883917331695557,-0.364209920167923,4.588487148284912,-8.436725616455078,-9.542696952819824,-22.6171817779541,13.415544509887695,-0.9432300329208374,2.0942986011505127
35,2,2,-2.2726147174835205,1.5113133192062378,15.95931339263916,-1.2184072732925415,-11.271771430969238,-10.968810081481934,-10.335945129394531,0.10820630192756653,-0.5443617701530457,-7.788390636444092
36,7,7,-6.412810802459717,-3.273756265640259,4.505133152008057,5.378924369812012,-10.074525833129883,-8.014833450317383,-17.152894973754883,10.225818634033203,-1.4082164764404297,-0.32095372676849365
37,1,1,-5.815528869628906,9.376871109008789,-3.886688470840454,-6.965265274047852,1.6308280229568481,-4.5679521560668945,-8.198405265808105,-1.9908229112625122,0.02779513970017433,-1.744723916053772
38,2,2,0.18192005157470703,0.004890819080173969,13.228666305541992,-0.2147502899169922,-11.7650146484375,-10.770216941833496,-5.669548988342285,-1.2769826650619507,1.2253425121307373,-9.630248069763184
39,1,1,-2.037381649017334,7.970126152038574,-4.228168487548828,-7.440427303314209,-1.2267441749572754,-4.919764041900635,-4.894079208374023,-4.298720359802246,0.971767783164978,-5.021245956420898
40,1,1,-2.6828196048736572,5.409083843231201,-1.5848426818847656,-4.882038116455078,-0.26978540420532227,-2.6823763847351074,-3.9170844554901123,-0.7690269947052002,-0.15716075897216797,-2.24837327003479
41,7,7,-7.190882682800293,0.9776371717453003,4.902251720428467,4.044498443603516,-5.4921088218688965,-8.609090805053711,-14.653932571411133,11.000818252563477,-4.372382640838623,-3.9315435886383057
42,4,4,-11.886031150817871,0.32432952523231506,-10.235057830810547,-9.798431396484375,14.877097129821777,-1.7573997974395752,-8.207459449768066,-0.2074274718761444,-5.905592441558838,0.42173025012016296
43,2,2,-5.8654680252075195,4.26061487197876,9.725424766540527,-3.7143032550811768,2.4630329608917236,-7.9625396728515625,-3.2730579376220703,-1.4127106666564941,-1.3655102252960205,-17.109350204467773
44,3,3,-11.314254760742188,-4.684210777282715,-4.5034403800964355,13.408496856689453,-5.823545455932617,3.351202964782715,-8.662104606628418,-2.5746185779571533,-1.2100849151611328,-0.9591817855834961
45,5,5,-4.127621650695801,-8.806425094604492,-6.614393711090088,-1.1829174757003784,-9.549186706542969,11.820560455322266,0.3396337032318115,-6.861419200897217,2.6691970825195312,0.18255797028541565
46,1,1,-10.652335166931152,9.132259368896484,-1.8157660961151123,-0.8542413115501404,-0.18067459762096405,-4.274017333984375,-10.566197395324707,-1.0997788906097412,0.7331432104110718,-3.0672426223754883
47,2,2,-2.3072471618652344,-0.19485534727573395,11.80211067199707,-1.983901858329773,-2.1335272789001465,-6.158576488494873,-3.431572198867798,-3.173825979232788,-1.8397351503372192,-10.170988082885742
48,4,4,-14.84288215637207,-4.362212181091309,-7.0315423011779785,-4.9908528327941895,17.958969116210938,-2.139540433883667,-12.549193382263184,-3.58808970451355,0.20847724378108978,3.28568696975708
49,4,4,-6.032906532287598,-7.860095977783203,-3.817922353744507,-7.003164768218994,13.58993911743164,-2.308573007583618,-4.810250759124756,-0.4166054427623749,-8.461663246154785,-0.3318825960159302
50,6,6,1.0873197317123413,-7.876204013824463,-7.187015533447266,-4.426738262176514,-1.9008281230926514,2.0640368461608887,12.198644638061523,-13.10389232635498,0.12298465520143509,-8.696558952331543
51,3,3,-12.32414436340332,-3.5321712493896484,-3.909106731414795,18.931482315063477,-11.080188751220703,-1.6845066547393799,-18.69426727294922,1.1952482461929321,-0.14913977682590485,-0.2641005516052246
52,5,5,-7.495701313018799,-10.630546569824219,-8.31043529510498,1.1280200481414795,-6.717262268066406,13.54953384399414,0.5738385319709778,-8.065194129943848,2.2095324993133545,0.47682735323905945
53,5,5,-8.147049903869629,-5.814724445343018,-10.18274974822998,2.9910507202148438,-2.186751127243042,11.12726879119873,-2.504594564437866,-4.753981113433838,-1.9182779788970947,2.7634482383728027
54,6,6,2.4028031826019287,-13.691617965698242,-9.068342208862305,-8.870088577270508,-3.705043077468872,3.8569655418395996,15.057737350463867,-11.149678230285645,2.8521482944488525,-6.124643802642822
55,0,0,9.732934951782227,-3.9040334224700928,-0.9693425893783569,-8.54521369934082,-10.265044212341309,-2.5360400676727295,-2.7495663166046143,-1.0944693088531494,-2.629215955734253,-5.579909801483154
56,4,4,-11.050064086914062,-3.3096303939819336,-3.1795034408569336,-9.43304443359375,19.295364379882812,-3.6741573810577393,-9.430502891540527,-0.9394963383674622,-6.81291389465332,-3.7678935527801514
57,1,1,-3.6453983783721924,8.126564025878906,-3.9370508193969727,-6.355193138122559,1.1944124698638916,-6.230958461761475,-7.096287250518799,0.23835448920726776,-1.1046926975250244,-3.0532405376434326
58,9,9,-9.557260513305664,-12.250336647033691,-3.8043346405029297,0.2979685664176941,7.4896135330200195,-2.8210980892181396,-15.826800346374512,2.8277297019958496,-3.642230749130249,12.435891151428223
59,5,5,-4.473328590393066,-5.134444236755371,-10.587182998657227,-0.37818315625190735,-2.709348678588867,7.485493183135986,-5.042882442474365,2.5467169284820557,-0.38708117604255676,1.42135488986969
60,7,7,-7.608484268188477,-5.2619524002075195,-3.0177652835845947,3.703016519546509,-7.962846279144287,-1.6473658084869385,-17.059154510498047,13.808289527893066,-7.043927192687988,2.5122287273406982
61,8,8,-4.573703289031982,-13.59479808807373,3.817776918411255,5.099743366241455,-6.926445007324219,-2.5296735763549805,-6.69337797164917,-8.049571990966797,10.61434555053711,2.6026864051818848
62,9,9,-4.199809551239014,-8.978081703186035,-4.282810688018799,-1.6210671663284302,-2.085423231124878,3.4605140686035156,-4.305322647094727,-2.0789742469787598,3.09883451461792,6.5049848556518555
63,3,3,-13.955464363098145,-3.6633660793304443,3.1726458072662354,11.739091873168945,-6.522803783416748,-4.1141862869262695,-17.68375015258789,-0.09146298468112946,3.362663507461548,2.021730422973633
64,7,7,-11.179189682006836,-4.3522491455078125,1.9738324880599976,5.129207611083984,-2.902231454849243,-9.694602012634277,-21.814693450927734,15.82237720489502,-1.8312981128692627,-1.4912385940551758
65,4,4,-10.920166969299316,-2.484050750732422,-4.235122203826904,-1.7126902341842651,8.975520133972168,-0.24361959099769592,-9.326696395874023,-2.2992522716522217,-2.164212942123413,4.701615333557129
66,6,6,4.290216445922852,-10.581250190734863,-7.528100967407227,-5.197107791900635,-2.2695658206939697,1.1481516361236572,11.086803436279297,-9.511249542236328,-0.8394545316696167,-4.423181056976318
67,4,4,-8.726654052734375,-7.841609001159668,-3.136145830154419,-2.742677927017212,10.760828018188477,0.11483494192361832,-5.159978866577148,-1.1694201231002808,-3.4661271572113037,0.969832718372345
68,3,3,-18.05342674255371,-4.74463415145874,-5.4883713722229,21.90311050415039,-11.3536958694458,-1.4798173904418945,-18.075809478759766,-1.072217583656311,4.544723987579346,0.2700333893299103
69,0,0,11.203146934509277,-7.091991424560547,0.18369171023368835,-7.648623943328857,-6.774848937988281,-1.3466923236846924,-1.9379441738128662,-3.7331089973449707,-6.74456262588501,-0.2606636881828308
70,7,7,-4.739283561706543,-7.204988956451416,-3.712815999984741,4.507721900939941,-8.358818054199219,-1.0284700393676758,-17.7626895904541,11.329980850219727,-5.482346057891846,3.5373170375823975
71,0,0,15.778749465942383,-11.614473342895508,-0.63108229637146,-6.031890869140625,-11.799272537231445,-3.338951349258423,0.9622534513473511,-7.984861373901367,-4.595702171325684,-3.079599142074585
72,2,2,0.41690191626548767,-0.103622667491436,12.54271125793457,0.10961398482322693,-8.933526992797852,-7.7748637199401855,-13.251838684082031,1.9398351907730103,-5.412747383117676,-5.2131028175354
73,9,9,-6.179722785949707,-8.973960876464844,-2.8627965450286865,1.7248114347457886,-0.37213265895843506,-6.300045013427734,-16.500099182128906,0.7979851365089417,4.551980972290039,11.444052696228027
74,1,1,-4.3436102867126465,9.310003280639648,-4.871537208557129,-7.974580764770508,1.2483265399932861,-3.4505562782287598,-5.57971715927124,-3.9117674827575684,-0.11346187442541122,-4.1940226554870605
75,7,7,-11.80583667755127,-2.706738233566284,-1.9721779823303223,5.014204025268555,-1.1483938694000244,-4.7419538497924805,-15.530830383300781,12.875824928283691,-3.5679314136505127,-0.3397485315799713
76,3,3,-15.31379508972168,-3.483384847640991,-7.380772590637207,15.70932388305664,-3.8343653678894043,2.648092269897461,-11.76745891571045,-3.221742868423462,0.527992308139801,2.7839114665985107
77,2,2,0.3798433542251587,-1.3418065309524536,10.084813117980957,0.44973453879356384,-8.548645973205566,-8.448741912841797,-9.54250717163086,2.3988819122314453,-1.8997818231582642,-3.7035911083221436
78,9,9,-6.759781360626221,-8.061386108398438,-5.635162830352783,0.03432304039597511,2.559476852416992,-3.9652585983276367,-11.613174438476562,-1.7262212038040161,3.0473105907440186,12.068109512329102
79,7,7,-3.123931646347046,-7.173564910888672,-1.9556483030319214,2.0046145915985107,-3.109372854232788,-8.83393383026123,-17.750402450561523,11.191244125366211,1.3792409896850586,3.8983490467071533
80,7,7,-4.1677422523498535,-2.2667946815490723,-5.385957717895508,-5.874465465545654,-1.7238792181015015,-1.495701789855957,-11.783093452453613,10.159957885742188,-3.5404396057128906,2.345411777496338
81,6,6,-0.7810849547386169,-8.618861198425293,-6.907822608947754,-4.98637580871582,-3.7643511295318604,2.409017324447632,13.062234878540039,-11.548670768737793,1.435275912284851,-6.3693342208862305
82,2,2,-4.979185104370117,5.351441383361816,18.908321380615234,-0.019405340775847435,-8.551115036010742,-11.854524612426758,-12.438363075256348,1.5617823600769043,-4.505476474761963,-14.687443733215332
83,7,7,-4.234643459320068,-2.0840930938720703,-3.669830083847046,-1.465644359588623,-2.9214258193969727,-5.970470905303955,-13.1712646484375,13.08858871459961,-3.3320298194885254,0.1751997172832489
84,8,8,-6.715481758117676,-11.978428840637207,-6.678430557250977,4.55933141708374,-1.949594259262085,0.43455949425697327,-4.1643242835998535,-5.186361312866211,14.534150123596191,1.6390914916992188
85,4,4,-14.937325477600098,-3.0672454833984375,-9.74581241607666,-7.227921485900879,18.519634246826172,0.21432897448539734,-8.993077278137207,-0.3901806175708771,-5.245201110839844,-2.7864086627960205
86,7,7,-5.408429145812988,-4.192155361175537,-2.425773859024048,3.8577423095703125,-6.27260160446167,-7.617242336273193,-17.979421615600586,10.531476974487305,0.515968918800354,3.4991884231567383
87,3,3,-13.719489097595215,-0.1961446851491928,-1.625490427017212,12.566523551940918,-3.719724178314209,-1.1136778593063354,-11.03477954864502,3.5582308769226074,-3.3907716274261475,-5.713723182678223
88,6,6,1.3765082359313965,-9.702110290527344,-5.38084602355957,-6.329689025878906,-2.093276023864746,0.9296168684959412,15.349740982055664,-11.91052532196045,-0.19597551226615906,-10.295798301696777
89,1,1,-4.121647357940674,7.653218746185303,-6.051701068878174,-4.5277838706970215,0.10199170559644699,-4.180569648742676,-4.842656135559082,-2.0945820808410645,-0.6415541768074036,-6.375739574432373
90,3,3,-11.094097137451172,-5.615333557128906,-7.311713695526123,17.078264236450195,-9.006491661071777,1.2524598836898804,-15.219688415527344,-4.419874668121338,3.211211919784546,3.9164931774139404
91,6,6,-0.021670620888471603,-10.961292266845703,-6.494936466217041,-4.679917335510254,-3.0605716705322266,2.7669451236724854,15.806923866271973,-14.686041831970215,0.809836208820343,-9.113089561462402
92,9,9,-6.4742751121521,-7.123685359954834,-6.031799793243408,0.40634551644325256,4.491970539093018,-2.944096803665161,-9.644675254821777,-0.5904031991958618,1.9899474382400513,8.832443237304688
93,3,3,-13.300089836120605,-5.262869834899902,-9.897533416748047,17.863298416137695,-6.919899940490723,3.567904472351074,-17.060029983520508,-3.1277401447296143,-0.8678434491157532,4.098889350891113
94,1,1,-6.8863983154296875,10.420395851135254,-2.88911509513855,-7.651209831237793,1.4129502773284912,-4.53963565826416,-5.068660736083984,-7.034768104553223,2.689080238342285,-6.295219421386719
95,4,4,-2.2969746589660645,-7.703583240509033,-6.536499977111816,-8.188417434692383,10.946405410766602,-3.240183115005493,-0.09687539935112,-4.612201690673828,-1.6716864109039307,-1.9207216501235962
96,1,1,-8.58639144897461,5.542445182800293,-2.9808738231658936,-1.4624581336975098,1.311348795890808,-2.971900224685669,-10.68900203704834,-0.1466413140296936,0.07471723109483719,1.6114434003829956
97,7,7,-9.19826602935791,-3.3253490924835205,2.5324671268463135,4.015838146209717,-5.068967819213867,-10.051284790039062,-13.200748443603516,12.416704177856445,3.3854575157165527,-5.624224662780762
98,6,6,4.356741428375244,-6.970996379852295,-1.6120879650115967,-9.056366920471191,-5.3509650230407715,1.2294936180114746,10.816845893859863,-12.649346351623535,0.3438241481781006,-6.9863057136535645
99,9,9,-8.44155502319336,-13.547163009643555,-3.03106951713562,2.858185052871704,3.6864469051361084,-4.178417205810547,-16.541837692260742,2.4734303951263428,-1.7092620134353638,13.507847785949707
100,6,6,1.7276023626327515,-8.431465148925781,-4.536552906036377,-4.865207195281982,-2.528411388397217,0.7132150530815125,11.52586555480957,-9.442320823669434,2.0201191902160645,-6.549389362335205
101,0,0,11.77673053741455,-8.551432609558105,-3.8181655406951904,-5.465386390686035,-12.3941011428833,1.171971082687378,2.0287344455718994,-5.081951141357422,-2.8515512943267822,-4.828832149505615
102,5,5,-12.073062896728516,-7.734066963195801,-11.141620635986328,5.144589900970459,-10.073488235473633,16.312685012817383,-9.486650466918945,-6.603394985198975,0.5363223552703857,5.740855693817139
103,4,4,-10.91263198852539,-4.561934471130371,0.29815587401390076,-4.546750545501709,16.744041442871094,-3.0042974948883057,-9.11337947845459,-0.5571155548095703,-7.187599182128906,-4.304009914398193
104,9,9,-7.998530864715576,-12.678088188171387,-6.8200812339782715,-0.6824230551719666,2.157895803451538,4.458354949951172,-9.387212753295898,-1.6132416725158691,-2.5836849212646484,11.98731803894043
105,9,9,-9.333292961120605,-13.148736000061035,-2.5568437576293945,1.6771186590194702,2.034762144088745,-0.20080210268497467,-14.532010078430176,0.29383042454719543,0.5902798771858215,12.059185981750488
106,2,2,0.680751621723175,-3.212951421737671,16.64305305480957,-1.3932188749313354,-8.71714973449707,-11.062897682189941,-11.317829132080078,0.7994852662086487,-0.8120102286338806,-7.174232482910156
107,1,1,-1.248392939567566,9.07387924194336,-2.932833433151245,-11.747516632080078,-0.32601261138916016,-5.900605201721191,-2.4510726928710938,-3.4268007278442383,-0.8276700377464294,-8.275769233703613
108,9,9,-11.471549034118652,-9.014117240905762,-5.076605796813965,-0.7224206924438477,3.90386962890625,-0.5153694152832031,-14.631043434143066,-0.8638303875923157,1.564291000366211,13.8003511428833
109,4,4,-2.8562569618225098,-3.6774368286132812,-2.7811367511749268,-8.571150779724121,12.663126945495605,-4.355709075927734,-2.8908615112304688,-2.1375844478607178,-5.471838474273682,-3.441192626953125
110,8,8,-6.995138645172119,-10.583879470825195,-3.6158030033111572,3.6272668838500977,-7.288918495178223,0.07152815163135529,-5.798053741455078,-9.658285140991211,16.358814239501953,0.9237803816795349
111,7,7,-3.769374370574951,-0.5941507816314697,-0.1496885120868683,1.8523410558700562,-8.268192291259766,-9.32334041595459,-16.25016975402832,7.6053080558776855,1.716688632965088,1.9706764221191406
112,3,3,-14.031031608581543,-2.6394705772399902,-6.401286602020264,17.79279327392578,-7.242336750030518,0.8521692752838135,-12.975726127624512,-0.7546356320381165,-1.100511908531189,-0.14847640693187714
113,9,9,-7.372268199920654,-11.914886474609375,-2.6753039360046387,3.5271687507629395,0.537420392036438,-4.299341678619385,-14.583471298217773,0.31509968638420105,2.5456910133361816,12.657136917114258
114,7,7,-8.895732879638672,-2.5103704929351807,3.9668257236480713,6.079807281494141,-5.768100261688232,-6.509185314178467,-15.35150146484375,10.717123985290527,-3.177013874053955,-2.2298152446746826
115,4,4,-5.80897855758667,-5.627480506896973,-5.310909271240234,-4.515873908996582,7.240161418914795,-2.3327395915985107,-4.572798252105713,-3.3340559005737305,-1.4634095430374146,5.385782718658447
116,4,4,-12.306256294250488,-1.9423408508300781,-8.094965934753418,-4.498206615447998,12.137615203857422,-1.1893529891967773,-7.076809406280518,-5.0715460777282715,-0.6993983387947083,4.017302989959717
117,4,4,-13.537487983703613,-4.900421619415283,-0.9941501021385193,-3.7529938220977783,16.41884422302246,-3.589931011199951,-10.042638778686523,0.27314624190330505,-6.427428722381592,-3.4527926445007324
118,9,9,-4.279252529144287,-8.752039909362793,-3.1194512844085693,-1.078309416770935,2.8720617294311523,-3.5826399326324463,-9.660378456115723,0.24200493097305298,0.697759211063385,10.160890579223633
119,2,2,-1.8492001295089722,-2.5987985134124756,11.018054008483887,1.2938506603240967,-8.887224197387695,-11.361108779907227,-10.273966789245605,3.495025396347046,2.023139715194702,-4.330385684967041
120,5,5,-14.839167594909668,-12.306153297424316,-12.624458312988281,6.912500381469727,-10.925919532775879,18.46406364440918,-7.448485374450684,-10.784024238586426,3.230837821960449,6.6239190101623535
121,4,4,-2.4095935821533203,-7.267489433288574,-8.219938278198242,-6.853270530700684,8.461742401123047,-3.283498764038086,2.4224748611450195,-5.529482841491699,0.42041587829589844,-2.719499111175537
122,7,7,-6.991439342498779,-2.244382858276367,0.8885017037391663,2.201272964477539,-6.588028907775879,-4.992605686187744,-15.855154037475586,10.995317459106445,-3.5202267169952393,0.992112398147583
123,6,6,-0.2688400149345398,-8.600871086120605,-7.390719890594482,-5.145595073699951,-0.8603076338768005,1.5041565895080566,14.269133567810059,-12.912607192993164,0.905364990234375,-9.148590087890625
124,7,7,-14.13701057434082,-3.117609977722168,-7.239418029785156,-4.220613479614258,7.477945804595947,-1.5468628406524658,-13.658032417297363,11.155173301696777,-4.582063674926758,2.6514604091644287
125,9,9,-7.363231182098389,-5.515177249908447,-0.4232606887817383,0.1411047726869583,3.533874750137329,-3.7352542877197266,-10.532628059387207,-1.399781584739685,0.7673805356025696,8.392288208007812
126,0,0,11.134210586547852,-9.444498062133789,-3.068922519683838,-3.225785970687866,-7.37025260925293,-1.0984158515930176,-0.5282474756240845,-6.8165812492370605,-5.390932559967041,0.7653905153274536
127,5,5,-12.605920791625977,-9.948363304138184,-11.925381660461426,3.3727290630340576,-6.792708396911621,16.811954498291016,-4.661797046661377,-10.326662063598633,2.4290642738342285,5.597598552703857
128,8,8,-7.936402320861816,-12.68956470489502,-0.48903965950012207,5.080381393432617,-11.97414779663086,-0.5768855810165405,-8.963321685791016,-5.453499794006348,19.35702133178711,2.353217601776123
129,5,5,-12.409394264221191,-10.41611385345459,-11.785689353942871,3.989117383956909,-8.158084869384766,17.41584014892578,-5.251914978027344,-10.102697372436523,0.2609744966030121,6.161647796630859
130,6,6,0.5566561818122864,-15.141775131225586,-8.625329971313477,-2.274104118347168,-3.05912709236145,2.634782075881958,15.451462745666504,-13.756660461425781,1.3077284097671509,-5.719184875488281
131,6,6,3.3828065395355225,-15.91926383972168,-5.877530574798584,-5.723713397979736,-6.230863571166992,1.5647891759872437,17.01961326599121,-16.804330825805664,4.842921733856201,-7.890413761138916
132,5,5,-13.13125991821289,-7.641336917877197,-11.931843757629395,8.801928520202637,-10.073418617248535,13.998882293701172,-3.1079413890838623,-12.178384780883789,2.592574119567871,1.5353611707687378
133,7,7,-9.74671459197998,-3.202965259552002,3.8998286724090576,6.474273681640625,-5.299027919769287,-11.636804580688477,-24.251203536987305,15.971165657043457,-5.0922040939331055,-0.2856736481189728
134,8,8,-7.68585205078125,-7.4754509925842285,-0.7556018829345703,4.289862155914307,-9.442472457885742,-3.399421453475952,-10.376365661621094,-6.353928089141846,16.532480239868164,2.495671510696411
135,1,1,-3.429586410522461,9.409207344055176,-3.4298324584960938,-7.515780448913574,-0.4503602683544159,-5.1894755363464355,-5.298524379730225,-3.483105182647705,0.3527460992336273,-6.303676128387451
136,0,0,11.051377296447754,-6.674972057342529,-0.20231132209300995,-7.293853282928467,-10.33491039276123,-1.6768420934677124,-0.5904332399368286,-3.4863438606262207,-3.163369655609131,-4.009788513183594
137,1,1,-2.581791639328003,9.487053871154785,-3.5729873180389404,-9.721108436584473,1.1929337978363037,-6.622950077056885,-6.928116798400879,-3.2569847106933594,-0.7795662879943848,-5.449609279632568
138,6,6,3.6403849124908447,-10.946712493896484,-7.684333801269531,-5.3033013343811035,-1.8381637334823608,0.7794691324234009,14.717936515808105,-12.824955940246582,-2.0646605491638184,-8.837646484375
139,4,4,-3.7348461151123047,-7.71200704574585,-5.958136081695557,-3.3162760734558105,7.669206142425537,-5.935802459716797,-5.848087787628174,-2.463700294494629,0.21560165286064148,4.329209804534912
140,6,6,1.6177042722702026,-4.525756359100342,-2.9149699211120605,-6.191596984863281,-2.2998671531677246,-0.48916810750961304,10.716690063476562,-11.784607887268066,1.900214672088623,-9.369380950927734
141,7,7,-6.660037040710449,-3.8762009143829346,-2.354029655456543,2.7925453186035156,-5.869368553161621,-3.827397584915161,-15.740939140319824,11.780264854431152,-3.421542167663574,2.243813991546631
142,3,3,-8.900348663330078,-4.276604175567627,0.9243974089622498,13.175439834594727,-11.254182815551758,-5.019142150878906,-13.071884155273438,-0.23948955535888672,3.0822274684906006,0.7539343237876892
143,1,1,-2.516117572784424,9.429471015930176,-2.48481822013855,-10.142521858215332,0.6478046178817749,-4.16242790222168,-4.071259498596191,-2.084162950515747,-1.9845019578933716,-5.920389652252197
