sample_id,label,preprocess,inference_mode,prediction,correct,logit0,logit1,logit2,logit3,logit4,logit5,logit6,logit7,logit8,logit9
m1_7_01,7,full,float,7,1,-7.613675117492676,-0.9603675603866577,-0.6779546737670898,5.3331098556518555,-4.39819860458374,-8.411672592163086,-17.199527740478516,9.119384765625,-1.8688310384750366,2.075295925140381
m1_7_02,7,full,float,7,1,-7.087011337280273,-6.494682312011719,-3.2876393795013428,3.937483310699463,-7.802528381347656,-5.510582447052002,-19.829402923583984,12.415021896362305,-0.454378604888916,4.2514777183532715
m1_7_03,7,full,float,7,1,-6.425969123840332,-4.57597541809082,0.48342156410217285,5.443556785583496,-5.41680383682251,-8.407989501953125,-18.822555541992188,9.018270492553711,-0.33712148666381836,3.6667861938476562
m1_7_04,7,full,float,7,1,-6.235300064086914,-3.0212934017181396,-0.6893954277038574,4.022238731384277,-12.608388900756836,-5.128869533538818,-14.920446395874023,6.875698089599609,5.444578170776367,0.6479184627532959
m1_7_05,7,full,float,7,1,-7.94270133972168,1.425870656967163,0.7770600914955139,4.249161720275879,-9.287918090820312,-8.46151065826416,-16.401817321777344,7.949740409851074,1.1974875926971436,-0.20444536209106445
m1_8_01,8,full,float,8,1,-10.23666000366211,-8.2139310836792,2.606442928314209,4.688693046569824,-3.0349183082580566,3.598057508468628,-2.9953107833862305,-3.1831116676330566,5.429749011993408,-8.745882034301758
m1_8_02,8,full,float,3,0,-7.90714168548584,-7.958408832550049,-4.556771278381348,6.368653297424316,-4.5396599769592285,6.009564399719238,-0.936438798904419,-9.06411361694336,6.3390936851501465,-3.1855032444000244
m1_8_03,8,full,float,8,1,-14.89085578918457,-4.371477127075195,4.701202869415283,5.889801979064941,-11.497282028198242,4.81845760345459,-1.319380521774292,-6.9892120361328125,10.606368064880371,-12.49410343170166
m1_8_04,8,full,float,8,1,-9.664223670959473,-8.562177658081055,3.149975299835205,4.82681941986084,-5.735342025756836,-0.46640366315841675,-3.4063608646392822,-5.032905578613281,11.496310234069824,-3.9943137168884277
m1_8_05,8,full,float,8,1,-4.912168979644775,-9.24997615814209,-5.967228889465332,2.2701847553253174,-7.185707092285156,6.679114818572998,-3.86993408203125,-1.6294845342636108,8.79864501953125,-2.2903800010681152
m1_9_01,9,full,float,9,1,-12.620542526245117,-10.034147262573242,-0.2631133794784546,3.666438102722168,6.591948509216309,-4.684180736541748,-14.171127319335938,-3.036264419555664,4.648834228515625,10.696372985839844
m1_9_02,9,full,float,9,1,-10.80988883972168,-7.59991455078125,-3.093357801437378,3.2876548767089844,4.001620769500732,-1.8730499744415283,-13.822444915771484,-0.41059720516204834,1.8415484428405762,10.057923316955566
m1_9_03,9,full,float,9,1,-12.701417922973633,-11.261568069458008,-4.294524192810059,1.310012936592102,8.510296821594238,-2.362250328063965,-16.169971466064453,-0.7197115421295166,0.6195791959762573,14.189053535461426
m1_9_04,9,full,float,9,1,-11.95766544342041,-11.376209259033203,-3.6068201065063477,3.173147678375244,6.9623918533325195,-2.8922066688537598,-13.71981143951416,-0.9659050703048706,3.086810827255249,11.588997840881348
m1_9_05,9,full,float,9,1,-13.946266174316406,-6.137639999389648,-4.304813861846924,1.789323091506958,8.634525299072266,-3.2421441078186035,-16.601224899291992,0.3066086769104004,1.7739813327789307,10.981136322021484
m6_0_01,0,full,float,0,1,12.328967094421387,-13.49325942993164,-3.4884281158447266,-4.703930854797363,-7.550227165222168,-2.230508327484131,-2.163651466369629,-3.775552988052368,-3.657127857208252,2.7605769634246826
m6_0_02,0,full,float,0,1,14.153761863708496,-13.06371021270752,-3.0022146701812744,-4.830470561981201,-9.192973136901855,-1.7013194561004639,-1.4771509170532227,-3.423290252685547,-6.276857852935791,0.7639811635017395
m6_0_03,0,full,float,0,1,12.529946327209473,-12.364435195922852,-2.8605098724365234,-4.975719928741455,-10.801592826843262,-1.7025527954101562,-5.157964706420898,0.1265857219696045,-4.1088056564331055,0.6930305361747742
m6_0_04,0,full,float,0,1,11.973405838012695,-11.694750785827637,-0.8399299383163452,-2.7690186500549316,-8.609174728393555,-3.9717001914978027,-5.338881969451904,-1.817580223083496,-3.9728195667266846,0.9433727264404297
m6_0_05,0,full,float,0,1,11.943707466125488,-14.754396438598633,-2.544461250305176,-3.386809825897217,-12.357446670532227,-1.4965996742248535,-4.488926410675049,-1.037961483001709,-0.32573527097702026,0.5289018750190735
m6_1_01,1,full,float,1,1,1.4971908330917358,3.9942779541015625,-1.454351782798767,-8.803398132324219,0.37467044591903687,-1.6270898580551147,1.6396610736846924,-6.384593963623047,-1.1064893007278442,-6.399260997772217
m6_1_02,1,full,float,7,0,-0.8728716969490051,-1.1517150402069092,-1.03911554813385,-0.03618115186691284,2.4356706142425537,-5.3529462814331055,-4.296255588531494,2.6405866146087646,-2.709329605102539,-1.7518900632858276
m6_1_03,1,full,float,1,1,-0.36406052112579346,7.306517601013184,-1.2415552139282227,-9.475457191467285,1.5387381315231323,-2.977355480194092,-0.9009852409362793,-4.706493854522705,-1.302722454071045,-7.09247350692749
m6_1_04,1,full,float,1,1,-3.006654739379883,7.225282669067383,-3.0729732513427734,-7.155092239379883,2.8271820545196533,-4.306763648986816,-3.990478992462158,-3.111762285232544,-0.213934987783432,-3.3013508319854736
m6_1_05,1,full,float,1,1,-3.5963969230651855,3.7485435009002686,-1.8204749822616577,-0.5368468165397644,0.18489915132522583,-3.489325761795044,-5.064029693603516,-0.3634096384048462,0.21334043145179749,-0.5390498042106628
m6_2_01,2,full,float,2,1,-2.770749568939209,2.393134593963623,17.50031280517578,-0.9633325338363647,-15.771272659301758,-11.349031448364258,-10.30174446105957,1.0051229000091553,2.0798614025115967,-11.01130485534668
m6_2_02,2,full,float,0,0,6.080586910247803,-9.449316024780273,6.027996063232422,-2.0501933097839355,-6.775130271911621,-5.162164211273193,0.5217690467834473,-3.4830493927001953,-0.2536807060241699,-9.770892143249512
m6_2_03,2,full,float,2,1,1.9093382358551025,-3.8423399925231934,12.471091270446777,1.3327350616455078,-14.867911338806152,-7.63286828994751,-1.8736660480499268,-5.2963409423828125,0.8663296699523926,-13.123724937438965
m6_2_04,2,full,float,2,1,-1.8030617237091064,2.9666247367858887,14.701181411743164,-1.3338513374328613,-12.234611511230469,-8.372588157653809,-5.385035514831543,-2.888821840286255,0.769017219543457,-14.844493865966797
m6_2_05,2,full,float,2,1,-0.8896023035049438,3.150862216949463,16.71403694152832,-2.3755035400390625,-14.359615325927734,-10.17990779876709,-6.12817907333374,-4.177618980407715,3.103259563446045,-15.502594947814941
m6_3_01,3,full,float,3,1,-16.053556442260742,-5.2063703536987305,-4.72703218460083,19.24629020690918,-6.4666900634765625,1.086971640586853,-12.881392478942871,-1.0281680822372437,-0.45452651381492615,-0.03332531452178955
m6_3_02,3,full,float,3,1,-12.245786666870117,-4.067355155944824,-3.2290148735046387,13.835061073303223,-4.596102237701416,-1.8775153160095215,-12.334050178527832,1.5141208171844482,-1.1390124559402466,1.100977897644043
m6_3_03,3,full,float,1,0,-6.764360427856445,1.8323566913604736,-3.126220703125,1.2872107028961182,1.1975457668304443,0.12359017133712769,-3.941758632659912,-2.2341041564941406,-0.21561013162136078,-1.767656922340393
m6_3_04,3,full,float,3,1,-3.9980905055999756,-1.7772382497787476,-0.3778473734855652,2.645470142364502,-3.768291473388672,1.1668906211853027,-2.122551441192627,-1.9599025249481201,2.589775323867798,-1.1329967975616455
m6_3_05,3,full,float,3,1,-11.51211166381836,-5.309413909912109,-2.1600799560546875,9.732824325561523,-2.0271151065826416,-0.6921265721321106,-11.063155174255371,1.620283603668213,-2.3030495643615723,2.399780750274658
m6_4_01,4,full,float,4,1,-9.285752296447754,-8.518980026245117,0.3156203031539917,-2.176985263824463,10.164535522460938,-1.9115631580352783,-7.236020565032959,-3.0073769092559814,0.20263858139514923,2.690601110458374
m6_4_02,4,full,float,4,1,-9.677447319030762,-9.767254829406738,-0.10102307796478271,-0.09113788604736328,9.198129653930664,-1.8953396081924438,-8.86086654663086,-2.191974401473999,0.4702165126800537,5.248313903808594
m6_4_03,4,full,float,9,0,-12.675485610961914,-6.316346168518066,-5.45146369934082,-0.18047797679901123,8.452990531921387,-0.8900490999221802,-12.327677726745605,-1.796714186668396,0.6095365881919861,10.024372100830078
m6_4_04,4,full,float,4,1,-1.505616307258606,-7.381617069244385,-1.822790265083313,-5.217629432678223,4.077264785766602,-2.3509175777435303,1.1496784687042236,-5.76718807220459,1.357741355895996,1.295520544052124
m6_4_05,4,full,float,9,0,-9.215499877929688,-8.267667770385742,-6.284830570220947,-0.5285444259643555,6.06959342956543,-2.8000073432922363,-12.615924835205078,-1.5700788497924805,2.849388360977173,12.45172119140625
m6_5_01,5,full,float,5,1,-10.349786758422852,-3.5732274055480957,-5.9271416664123535,3.3774876594543457,-8.827713966369629,10.674023628234863,-4.815578460693359,-6.250700950622559,4.039031505584717,0.3240692615509033
m6_5_02,5,full,float,5,1,-11.420926094055176,-3.583630323410034,-10.717049598693848,7.563623428344727,-11.743581771850586,12.964323043823242,-4.648687839508057,-10.447795867919922,4.457730293273926,-0.8187570571899414
m6_5_03,5,full,float,5,1,-11.84859848022461,-3.7126400470733643,-0.5297043323516846,2.364501714706421,-9.736322402954102,6.6905364990234375,-9.191522598266602,-2.926140785217285,5.355091571807861,1.1562001705169678
m6_5_04,5,full,float,5,1,-12.867923736572266,-1.4529898166656494,-8.39912223815918,8.926650047302246,-13.024396896362305,9.965707778930664,-9.996637344360352,-5.4989142417907715,3.6022350788116455,0.14361704885959625
m6_5_05,5,full,float,5,1,-7.992708206176758,-7.306366920471191,-5.290359973907471,1.3390944004058838,-5.322669982910156,8.638350486755371,-5.536716461181641,-2.1018619537353516,2.2274320125579834,3.258810043334961
m6_6_01,6,full,float,6,1,0.8429479598999023,-10.788923263549805,-2.8175082206726074,-6.6458821296691895,-4.199943542480469,1.9005067348480225,12.362302780151367,-12.316305160522461,5.39499568939209,-6.649820327758789
m6_6_02,6,full,float,6,1,-3.277204990386963,-0.5520370006561279,0.49576669931411743,1.002429723739624,-1.9552011489868164,0.5252138376235962,1.904115080833435,-2.0665841102600098,-0.5758123993873596,-4.978228569030762
m6_6_03,6,full,float,6,1,0.11696290969848633,-7.2622175216674805,-1.8718029260635376,-6.189641952514648,-4.667073726654053,3.2498655319213867,9.632235527038574,-12.546911239624023,4.549360752105713,-7.263619899749756
m6_6_04,6,full,float,6,1,1.9090321063995361,-1.0045664310455322,-1.020552635192871,-7.370144844055176,-3.514601230621338,-0.015664339065551758,6.532443523406982,-9.663354873657227,1.7548327445983887,-8.803343772888184
m6_6_05,6,full,float,6,1,-1.20903742313385,-10.7141752243042,-1.0358004570007324,-6.218298435211182,-3.415693998336792,3.6985883712768555,11.55195426940918,-14.179640769958496,5.3111114501953125,-9.596834182739258
m6_7_01,7,full,float,7,1,-7.6627349853515625,-2.592906951904297,1.4558029174804688,6.747475624084473,-5.478693008422852,-9.39272689819336,-20.05718421936035,9.293050765991211,-2.0595600605010986,2.2523891925811768
m6_7_02,7,full,float,7,1,-5.081785202026367,0.7317690849304199,3.384183406829834,3.60599422454834,-6.3609490394592285,-9.224987030029297,-11.428519248962402,5.439247131347656,2.1593782901763916,-1.2446891069412231
m6_7_03,7,full,float,7,1,-3.8124077320098877,-1.5711612701416016,2.8635447025299072,3.6414601802825928,-4.396490097045898,-8.511438369750977,-16.59979248046875,8.060128211975098,-4.1315107345581055,1.066618800163269
m6_7_04,7,full,float,7,1,-6.593414783477783,0.8462573289871216,0.9089815616607666,5.035181999206543,-7.028507232666016,-7.438961505889893,-12.461076736450195,5.2987380027771,2.3601653575897217,-0.6238583326339722
m6_7_05,7,full,float,7,1,-6.689308166503906,-0.38506269454956055,1.869858980178833,5.340541362762451,-3.988313674926758,-9.509817123413086,-15.359781265258789,7.805348873138428,-0.7021325826644897,0.5808005332946777
m6_8_01,8,full,float,8,1,-4.143248558044434,-9.690692901611328,1.343982458114624,1.05787992477417,-6.21903133392334,-3.421663284301758,-7.502256870269775,-2.222733974456787,12.803351402282715,1.340762972831726
m6_8_02,8,full,float,8,1,-4.97619104385376,-7.445897579193115,3.537466049194336,-1.5768300294876099,-5.120536804199219,-1.8517130613327026,-0.7053889036178589,-4.952895164489746,13.442022323608398,-3.9361300468444824
m6_8_03,8,full,float,8,1,-8.184846878051758,-11.23419189453125,1.8393323421478271,3.6342740058898926,-13.322443008422852,1.6988394260406494,-2.2817373275756836,-7.938582420349121,16.847057342529297,-2.7413783073425293
m6_8_04,8,full,float,8,1,-3.519015312194824,-9.249332427978516,6.157799243927002,1.8688061237335205,-7.528868675231934,-4.528197288513184,-7.585100173950195,-4.772353172302246,12.948898315429688,-0.8671717047691345
m6_8_05,8,full,float,8,1,-5.89565372467041,-4.547325611114502,0.12050914764404297,1.8401134014129639,-5.273523330688477,0.25007396936416626,2.401067018508911,-5.477513313293457,7.600461483001709,-4.929632663726807
m6_9_01,9,full,float,9,1,-8.663894653320312,-2.2602546215057373,-2.5658042430877686,3.200038433074951,-1.9046664237976074,-2.425705909729004,-13.878641128540039,3.7761518955230713,0.1643066108226776,5.717601299285889
m6_9_02,9,full,float,9,1,-13.28255844116211,-5.697193145751953,-6.777813911437988,-1.2268650531768799,3.614717721939087,0.17254161834716797,-13.007999420166016,-1.9062747955322266,3.3429477214813232,12.115076065063477
m6_9_03,9,full,float,9,1,-8.318014144897461,-2.625843048095703,-2.9572489261627197,2.22705340385437,-0.22855103015899658,-3.749528646469116,-13.82038688659668,2.575791597366333,2.273085117340088,7.00416374206543
m6_9_04,9,full,float,9,1,-12.417197227478027,-5.011425018310547,-4.319840431213379,-1.2767597436904907,5.312872886657715,-2.1585028171539307,-12.65261459350586,-0.2729616165161133,2.8787646293640137,10.088651657104492
m6_9_05,9,full,float,9,1,-10.09655475616455,-7.195023059844971,-4.0268073081970215,2.9608659744262695,2.427952289581299,-3.488255023956299,-15.079791069030762,2.3891959190368652,0.7796059846878052,10.585248947143555
m8_0_01,0,full,float,0,1,6.702272891998291,-7.532210350036621,-0.27921414375305176,-2.4717650413513184,-5.274303436279297,-2.247291088104248,-4.047130584716797,-2.746060848236084,-2.111030101776123,1.608093023300171
m8_1_01,1,full,float,1,1,-2.0879204273223877,5.100617408752441,-2.735685348510742,-5.859979629516602,0.9289742112159729,-2.6621785163879395,-2.437870740890503,-1.4309874773025513,-0.17458952963352203,-2.955197334289551
m8_2_01,2,full,float,2,1,-2.9176440238952637,3.085535764694214,10.123710632324219,-0.1798955202102661,-10.594671249389648,-7.393496036529541,-10.320935249328613,0.06592917442321777,0.27344757318496704,-4.411358833312988
m8_3_01,3,full,float,3,1,-12.237728118896484,-3.81656813621521,-5.701317310333252,12.683918952941895,-4.374236106872559,2.5182816982269287,-9.715396881103516,-3.716364860534668,2.2837517261505127,2.5465598106384277
m8_4_01,4,full,float,4,1,-5.701299667358398,-4.259964466094971,-5.238068103790283,-3.196521520614624,3.169393539428711,0.5916908979415894,-4.103748798370361,2.2745518684387207,2.439032793045044,1.5142974853515625
m8_5_01,5,full,float,5,1,-11.937089920043945,-8.153667449951172,-9.691826820373535,5.812314510345459,-4.525884628295898,13.02584171295166,-6.950042247772217,-6.94998836517334,2.3034658432006836,4.524855613708496
m8_6_01,6,full,float,6,1,-4.243563652038574,-6.583973407745361,-4.157539367675781,-1.1743748188018799,-2.368147373199463,4.4434709548950195,6.667387962341309,-10.038724899291992,4.492863655090332,-7.180964946746826
m8_7_01,7,full,float,7,1,-4.827723026275635,-0.6742390394210815,0.9684580564498901,2.9168105125427246,-3.4242100715637207,-2.568902015686035,-9.84621810913086,4.686013698577881,-2.366321086883545,0.46725717186927795
m8_8_01,8,full,float,8,1,-4.335239410400391,-8.103919982910156,0.7217259407043457,2.6500937938690186,-6.395872116088867,-3.0228850841522217,-4.4320068359375,-4.648199081420898,12.687498092651367,0.3491695523262024
m8_9_01,9,full,float,9,1,-8.767332077026367,-4.9084978103637695,-3.335261106491089,-0.4255298972129822,6.612136363983154,-3.7798540592193604,-10.279995918273926,-1.2868342399597168,3.156644821166992,8.047520637512207
m8_0_02,0,full,float,0,1,6.494802474975586,-5.748142242431641,0.5495436191558838,-3.4200501441955566,-5.398675441741943,-3.6024723052978516,-2.853726387023926,-2.2862894535064697,-0.8398081660270691,-2.5905022621154785
m8_0_03,0,full,float,0,1,6.979590892791748,-6.184490203857422,-2.076098918914795,-5.087337970733643,-5.628434181213379,-1.631744146347046,0.931104302406311,-3.881783962249756,-0.8965884447097778,-2.2890970706939697
m8_0_04,0,full,float,0,1,7.204919338226318,-6.268221378326416,0.3300642967224121,-2.668300151824951,-5.805939674377441,-2.8806118965148926,-2.976651191711426,-3.2050747871398926,-1.6405233144760132,-1.4781825542449951
m8_0_05,0,full,float,0,1,9.036301612854004,-10.111157417297363,-2.3488757610321045,-3.7192959785461426,-7.091732501983643,-2.643587112426758,-1.0755369663238525,-3.9336512088775635,-0.16477638483047485,0.2555580139160156
m8_1_02,1,full,float,1,1,-1.8648366928100586,6.8112616539001465,-3.5964279174804688,-8.3892822265625,1.3497390747070312,-3.052671432495117,-1.8935151100158691,-3.3777079582214355,-0.3258533477783203,-5.10568904876709
m8_1_03,1,full,float,1,1,-4.778955936431885,7.196963787078857,4.11731481552124,-0.3436160087585449,-9.934595108032227,-4.676275253295898,-6.38717794418335,-2.26850962638855,2.44659161567688,-6.902243137359619
m8_1_04,1,full,float,7,0,-3.9569895267486572,1.1218966245651245,-1.120226263999939,1.9914932250976562,1.7769386768341064,-2.8039915561676025,-3.9499921798706055,2.1504814624786377,-2.358088731765747,-4.031820297241211
m8_1_05,1,full,float,1,1,-2.512338161468506,7.679891586303711,-2.879209518432617,-8.373025894165039,2.624033212661743,-4.133260250091553,-3.2535293102264404,-3.847444534301758,-0.14811721444129944,-4.222227096557617
m8_2_02,2,full,float,2,1,-5.253232955932617,9.571742057800293,14.133078575134277,-2.0689051151275635,-11.47856330871582,-8.309186935424805,-10.204544067382812,-0.30736732482910156,-2.5339646339416504,-12.882285118103027
m8_2_03,2,full,float,2,1,-3.139911651611328,6.668968200683594,9.10316276550293,-3.514909267425537,-3.9132304191589355,-4.86496114730835,-5.508755207061768,-3.8231184482574463,-1.7394895553588867,-10.391894340515137
m8_2_04,2,full,float,2,1,-5.716845512390137,6.700821876525879,13.40455436706543,0.619560718536377,-8.395036697387695,-7.874460697174072,-10.148027420043945,2.05344557762146,-3.9321751594543457,-13.05211353302002
m8_2_05,2,full,float,2,1,-0.4870108962059021,5.506478786468506,14.353612899780273,-7.674696922302246,-7.597555637359619,-5.848276615142822,-4.2265625,-4.367408275604248,-1.8663458824157715,-14.00613021850586
m8_3_02,3,full,float,3,1,-11.142120361328125,-3.9405357837677,-5.911440372467041,15.064059257507324,-6.487067222595215,1.539426565170288,-10.370007514953613,-2.880387783050537,1.3212332725524902,0.8685489892959595
m8_3_03,3,full,float,3,1,-7.542463302612305,-4.061603546142578,-1.2045605182647705,7.305290699005127,-4.799019813537598,0.5935957431793213,-4.841395854949951,-2.3469202518463135,3.7564609050750732,0.048474859446287155
m8_3_04,3,full,float,3,1,-11.704204559326172,-2.8773953914642334,-5.190685749053955,12.717449188232422,-6.084441661834717,3.1015660762786865,-13.213587760925293,-0.4926871061325073,-3.251612424850464,2.2595534324645996
m8_3_05,3,full,float,3,1,-14.928975105285645,-5.172497272491455,-9.403018951416016,18.602262496948242,-6.895166397094727,4.837786674499512,-11.962772369384766,-5.034171104431152,1.0625617504119873,1.8500739336013794
m8_4_02,4,full,float,4,1,-8.259928703308105,-6.863587856292725,-2.313957691192627,-4.575932025909424,10.265814781188965,-1.892493486404419,-2.9269628524780273,-3.291411876678467,0.8556442856788635,-0.6722093224525452
m8_4_03,4,full,float,4,1,-4.930111885070801,-0.8859635591506958,0.14749157428741455,-3.2309160232543945,7.900716781616211,-4.725862979888916,-4.25848913192749,-2.1638755798339844,-2.197988510131836,-1.6980817317962646
m8_4_04,4,full,float,4,1,-5.503524303436279,-6.900524616241455,-2.712254524230957,-4.805693626403809,10.945259094238281,-2.9052655696868896,-2.898996114730835,0.11215806007385254,-2.3672285079956055,-3.6358494758605957
