"filename","label","writer_id","folder","source_relative","rgb_relative","width","height"
"m3_4_03.png","4","m3","4","4/m3_4_03.png","4/m3_4_03.ppm","378","480"
"m3_4_04.png","4","m3","4","4/m3_4_04.png","4/m3_4_04.ppm","378","480"
"m3_4_05.png","4","m3","4","4/m3_4_05.png","4/m3_4_05.ppm","378","480"
"m3_5_01.png","5","m3","5","5/m3_5_01.png","5/m3_5_01.ppm","378","480"
"m3_5_02.png","5","m3","5","5/m3_5_02.png","5/m3_5_02.ppm","378","480"
"m3_5_03.png","5","m3","5","5/m3_5_03.png","5/m3_5_03.ppm","378","480"
"m3_5_04.png","5","m3","5","5/m3_5_04.png","5/m3_5_04.ppm","378","480"
"m3_5_05.png","5","m3","5","5/m3_5_05.png","5/m3_5_05.ppm","394","480"
"m3_6_01.png","6","m3","6","6/m3_6_01.png","6/m3_6_01.ppm","378","480"
"m3_6_02.png","6","m3","6","6/m3_6_02.png","6/m3_6_02.ppm","378","480"
"m3_6_03.png","6","m3","6","6/m3_6_03.png","6/m3_6_03.ppm","378","480"
"m3_6_04.png","6","m3","6","6/m3_6_04.png","6/m3_6_04.ppm","378","480"
"m3_6_05.png","6","m3","6","6/m3_6_05.png","6/m3_6_05.ppm","378","480"
"m3_7_01.png","7","m3","7","7/m3_7_01.png","7/m3_7_01.ppm","378","480"
"m3_7_02.png","7","m3","7","7/m3_7_02.png","7/m3_7_02.ppm","378","480"
"m3_7_03.png","7","m3","7","7/m3_7_03.png","7/m3_7_03.ppm","378","480"
"m3_7_04.png","7","m3","7","7/m3_7_04.png","7/m3_7_04.ppm","378","480"
"m3_7_05.png","7","m3","7","7/m3_7_05.png","7/m3_7_05.ppm","378","480"
"m3_8_01.png","8","m3","8","8/m3_8_01.png","8/m3_8_01.ppm","378","480"
"m3_8_02.png","8","m3","8","8/m3_8_02.png","8/m3_8_02.ppm","378","480"
"m3_8_03.png","8","m3","8","8/m3_8_03.png","8/m3_8_03.ppm","378","480"
"m3_8_04.png","8","m3","8","8/m3_8_04.png","8/m3_8_04.ppm","378","480"
"m3_8_05.png","8","m3","8","8/m3_8_05.png","8/m3_8_05.ppm","378","480"
"m3_9_01.png","9","m3","9","9/m3_9_01.png","9/m3_9_01.ppm","378","480"
"m3_9_02.png","9","m3","9","9/m3_9_02.png","9/m3_9_02.ppm","378","480"
"m3_9_03.png","9","m3","9","9/m3_9_03.png","9/m3_9_03.ppm","378","480"
"m3_9_04.png","9","m3","9","9/m3_9_04.png","9/m3_9_04.ppm","378","480"
"m3_9_05.png","9","m3","9","9/m3_9_05.png","9/m3_9_05.ppm","378","480"
"m7_0_01.png","0","m7","0","0/m7_0_01.png","0/m7_0_01.ppm","480","480"
"m7_0_02.png","0","m7","0","0/m7_0_02.png","0/m7_0_02.ppm","480","480"
"m7_0_03.png","0","m7","0","0/m7_0_03.png","0/m7_0_03.ppm","480","480"
"m7_0_04.png","0","m7","0","0/m7_0_04.png","0/m7_0_04.ppm","480","480"
"m7_0_05.png","0","m7","0","0/m7_0_05.png","0/m7_0_05.ppm","480","480"
"m7_1_01.png","1","m7","1","1/m7_1_01.png","1/m7_1_01.ppm","480","480"
"m7_1_02.png","1","m7","1","1/m7_1_02.png","1/m7_1_02.ppm","480","480"
"m7_1_03.png","1","m7","1","1/m7_1_03.png","1/m7_1_03.ppm","480","480"
"m7_1_04.png","1","m7","1","1/m7_1_04.png","1/m7_1_04.ppm","480","480"
"m7_1_05.png","1","m7","1","1/m7_1_05.png","1/m7_1_05.ppm","480","480"
"m7_2_01.png","2","m7","2","2/m7_2_01.png","2/m7_2_01.ppm","480","480"
"m7_2_02.png","2","m7","2","2/m7_2_02.png","2/m7_2_02.ppm","480","480"
"m7_2_03.png","2","m7","2","2/m7_2_03.png","2/m7_2_03.ppm","480","480"
"m7_2_04.png","2","m7","2","2/m7_2_04.png","2/m7_2_04.ppm","480","480"
"m7_2_05.png","2","m7","2","2/m7_2_05.png","2/m7_2_05.ppm","480","480"
"m7_3_01.png","3","m7","3","3/m7_3_01.png","3/m7_3_01.ppm","480","480"
"m7_3_02.png","3","m7","3","3/m7_3_02.png","3/m7_3_02.ppm","480","480"
"m7_3_03.png","3","m7","3","3/m7_3_03.png","3/m7_3_03.ppm","480","480"
"m7_3_04.png","3","m7","3","3/m7_3_04.png","3/m7_3_04.ppm","480","480"
"m7_3_05.png","3","m7","3","3/m7_3_05.png","3/m7_3_05.ppm","480","480"
"m7_4_01.png","4","m7","4","4/m7_4_01.png","4/m7_4_01.ppm","480","480"
"m7_4_02.png","4","m7","4","4/m7_4_02.png","4/m7_4_02.ppm","480","480"
"m7_4_03.png","4","m7","4","4/m7_4_03.png","4/m7_4_03.ppm","480","480"
"m7_4_04.png","4","m7","4","4/m7_4_04.png","4/m7_4_04.ppm","480","480"
"m7_4_05.png","4","m7","4","4/m7_4_05.png","4/m7_4_05.ppm","480","480"
"m7_5_01.png","5","m7","5","5/m7_5_01.png","5/m7_5_01.ppm","480","480"
"m7_5_02.png","5","m7","5","5/m7_5_02.png","5/m7_5_02.ppm","480","480"
"m7_5_03.png","5","m7","5","5/m7_5_03.png","5/m7_5_03.ppm","480","480"
"m7_5_04.png","5","m7","5","5/m7_5_04.png","5/m7_5_04.ppm","480","480"
"m7_5_05.png","5","m7","5","5/m7_5_05.png","5/m7_5_05.ppm","480","480"
"m7_6_01.png","6","m7","6","6/m7_6_01.png","6/m7_6_01.ppm","480","480"
"m7_6_02.png","6","m7","6","6/m7_6_02.png","6/m7_6_02.ppm","480","480"
"m7_6_03.png","6","m7","6","6/m7_6_03.png","6/m7_6_03.ppm","480","480"
"m7_6_04.png","6","m7","6","6/m7_6_04.png","6/m7_6_04.ppm","480","480"
"m7_6_05.png","6","m7","6","6/m7_6_05.png","6/m7_6_05.ppm","480","480"
"m7_7_01.png","7","m7","7","7/m7_7_01.png","7/m7_7_01.ppm","480","480"
"m7_7_02.png","7","m7","7","7/m7_7_02.png","7/m7_7_02.ppm","480","480"
"m7_7_03.png","7","m7","7","7/m7_7_03.png","7/m7_7_03.ppm","480","480"
"m7_7_04.png","7","m7","7","7/m7_7_04.png","7/m7_7_04.ppm","480","480"
"m7_7_05.png","7","m7","7","7/m7_7_05.png","7/m7_7_05.ppm","480","480"
"m7_8_01.png","8","m7","8","8/m7_8_01.png","8/m7_8_01.ppm","480","480"
"m7_8_02.png","8","m7","8","8/m7_8_02.png","8/m7_8_02.ppm","480","480"
"m7_8_03.png","8","m7","8","8/m7_8_03.png","8/m7_8_03.ppm","480","480"
"m7_8_04.png","8","m7","8","8/m7_8_04.png","8/m7_8_04.ppm","480","480"
"m7_8_05.png","8","m7","8","8/m7_8_05.png","8/m7_8_05.ppm","480","480"
"m7_9_01.png","9","m7","9","9/m7_9_01.png","9/m7_9_01.ppm","480","480"
"m7_9_02.png","9","m7","9","9/m7_9_02.png","9/m7_9_02.ppm","480","480"
"m7_9_03.png","9","m7","9","9/m7_9_03.png","9/m7_9_03.ppm","480","480"
"m7_9_04.png","9","m7","9","9/m7_9_04.png","9/m7_9_04.ppm","480","480"
"m7_9_05.png","9","m7","9","9/m7_9_05.png","9/m7_9_05.ppm","480","480"
